Id,Type
Glycogen storage disease due to liver glycogen phosphorylase deficiency ORPHA:369,Disease
Yaba-like disease virus 2L protein (gene: 2L),Pathogen
Fumaric aciduria ORPHA:24,Disease
Overgrowth of external genitalia,Disease
16)(p11,Disease
X-linked mendelian susceptibility to mycobacterial diseases due to IKBKG deficiency ORPHA:319612,Disease
Mycobacterium avium-intracellulare Infection,Disease
Infection by Cryptococcus neoformans,Disease
Congenital pes cavus,Disease
Afro-textured hair,Disease
POMT2-related  limb-girdle muscular dystrophy R14 ORPHA:206559,Disease
Embryonal rhabdomyosarcoma ORPHA:99757,Disease
Autosomal dominant optic atrophy and cataract ORPHA:67036,Disease
Yaba-like disease virus 11L protein (gene: 11L),Pathogen
PAN2,Gene
Adrenocorticotropin deficient adrenal insufficiency,Disease
Human adenovirus 43 DNA binding protein (gene: E2A),Pathogen
Ventricular Fibrillation,Disease
Monocytic leukemia,Disease
Horizontal eyebrow,Disease
PITPNM1,Gene
Non-alcoholic Fatty Liver Disease,Disease
Diphtheria,Disease
Spinocerebellar Ataxia Type 1,Disease
Human adenovirus 11+34 encapsidation protein IVa2 (gene: IVa2),Pathogen
Paresthesia,Disease
Melanoma and neural system tumor syndrome ORPHA:252206,Disease
Navajo neurohepatopathy ORPHA:255229,Disease
Spinocerebellar ataxia with epilepsy ORPHA:254881,Disease
Human betaherpesvirus 5 chemokine vCXCL1 (gene: UL146),Pathogen
Human immunodeficiency virus 2 full_polyprotein 1..521 (gene: gag-pol),Pathogen
Human gammaherpesvirus 4 BGLF4 protein (gene: BGLF4),Pathogen
Spinocerebellar ataxia type 18 ORPHA:98771,Disease
Moyamoya Disease,Disease
Bicuspid Aortic Valve,Disease
Adrenal hypoplasia,Disease
Human herpesvirus 4 type 2 BARF1,Pathogen
Metaphyseal dysplasia-maxillary hypoplasia-brachydacty syndrome ORPHA:2504,Disease
46XX gonadal dysgenesis ORPHA:243,Disease
Immunosuppression,Disease
Cercopithecine alphaherpesvirus 2 tegument protein VP22 (gene: UL49),Pathogen
Mobius Syndrome,Disease
Hereditary Melanoma,Disease
Recurrent infections,Disease
Vogt-Koyanagi-Harada disease ORPHA:3437,Disease
Craniosynostosis-microretrognathia-severe intellectual disability syndrome ORPHA:565858,Disease
Brain malformations-musculoskeletal abnormalities-facial dysmorphism-intellectual disability syndrome ORPHA:500150,Disease
Increase in blood pressure,Disease
Severe Sepsis,Disease
West Nile virus lineage 2 nonstructural protein NS3 (gene: flavivirus polyprotein),Pathogen
Norovirus Hu/GII/Seoul1072/KOR/2010 major capsid protein,Pathogen
SMITH-MCCORT DYSPLASIA 1,Disease
Macrocytosis,Disease
Ectromelia virus ERPV IFN alpha/beta receptor,Pathogen
Persistent infection,Disease
Transient neonatal diabetes mellitus,Disease
Regurgitation,Disease
Aminoaciduria,Disease
Hand deformities,Disease
Chronic graft-versus-host disease,Disease
Peptic Esophagitis,Disease
Superficial ulcer,Disease
Monkeypox virus bifunctional DNA/RNA-helicase/DExH-NPH-II,Pathogen
Chronic respiratory distress with surfactant metabolism deficiency ORPHA:217566,Disease
Human adenovirus 16 DNA binding protein (gene: E2A),Pathogen
Human mastadenovirus A encapsidation protein IVa2 (gene: IVa2),Pathogen
Horsepox virus HSPV011c (ankyrin repeats),Pathogen
Lymphopenia,Disease
Early tooth exfoliation,Disease
Manic Disorder,Disease
Papillary renal cell carcinoma ORPHA:319298,Disease
Familial multiple trichoepithelioma ORPHA:867,Disease
Serum total cholesterol measurement,Disease
Hereditary central diabetes insipidus ORPHA:30925,Disease
Cornelia de Lange syndrome ORPHA:199,Disease
Influenza A virus (A/Hong Kong/1073/99(H9N2)) neuraminidase (gene: na),Pathogen
Mental impairment,Disease
Norovirus Hu/Norwalk/20092/2009/VNM capsid protein VP1 (gene: VP1),Pathogen
Early infantile epileptic encephalopathy ORPHA:1934,Disease
Norovirus Hu/Norwalk/10169/2009/VNM capsid protein VP1 (gene: VP1),Pathogen
Enterovirus B73 full_polyprotein 1..2188,Pathogen
Diabetic peripheral neuropathy,Disease
Carcinoma Transitional Cell,Disease
Perry syndrome ORPHA:178509,Disease
Fundus Coloboma,Disease
Atrial septal defect sinus venosus type ORPHA:99105,Disease
West Nile virus lineage 2 excised_polyprotein 1..2273 (gene: flavivirus polyprotein),Pathogen
Juvenile polyposis syndrome,Disease
Curry-Jones syndrome ORPHA:1553,Disease
Mitochondrial myopathy-cerebellar ataxia-pigmentary retinopathy syndrome ORPHA:502423,Disease
Tropical Spastic Paraparesis,Disease
X-linked intellectual disability Hedera type ORPHA:93952,Disease
Autosomal recessive spastic paraplegia type 61 ORPHA:401780,Disease
Dubowitz syndrome ORPHA:235,Disease
Neurodevelopmental delay-seizures-ophthalmic anomalies-osteopenia-cerebellar atrophy syndrome ORPHA:529665,Disease
MYELODYSPLASTIC SYNDROME,Disease
Bartsocas-Papas syndrome ORPHA:1234,Disease
Retinal Diseases,Disease
Horsepox virus HSPV043 (Kelch-like protein,Pathogen
Spondyloepimetaphyseal dysplasia with joint laxity ORPHA:93359,Disease
Microphthalmia with limb anomalies ORPHA:1106,Disease
Leukocyte adhesion deficiency type III ORPHA:99844,Disease
Fallopian Tube Carcinoma,Disease
Hepatitis B Virus-Related Hepatocellular Carcinoma,Disease
Heart Septal Defects,Disease
Complex lethal osteochondrodysplasia ORPHA:457378,Disease
Cystic leukoencephalopathy without megalencephaly ORPHA:85136,Disease
Neuralgic amyotrophy ORPHA:2901,Disease
Toxic Encephalitis,Disease
Anterior segment developmental anomaly ORPHA:88632,Disease
West Nile virus H442 envelope protein,Pathogen
Human adenovirus 66 maturation protein IVA2 (gene: IVa2),Pathogen
Distal lower limb muscle weakness,Disease
X-linked intellectual disability Najm type ORPHA:163937,Disease
Vaccinia virus ATPase nucleoside triphosphate phosphohydrolase-I NPH-I (gene: D11L),Pathogen
TNFRSF10B,Gene
Nicotinamide adenine dinucleotide coenzyme Q reductase deficiency,Disease
Iron binding capacity total measurement,Disease
Hypertensive disease,Disease
Squamous cell carcinoma of skin,Disease
Juvenile primary lateral sclerosis ORPHA:247604,Disease
Sweating,Disease
Viral hepatitis,Disease
Esophageal Diseases,Disease
Gastric Cancer,Disease
Hyperuricemia-pulmonary hypertension-renal failure-alkalosis syndrome ORPHA:363694,Disease
Anterior hypopituitarism,Disease
Biliary Tract Cancer,Disease
Metachromatic leukodystrophy juvenile form ORPHA:309263,Disease
Malignant Mesothelioma,Disease
Polydactyly of a triphalangeal thumb ORPHA:93336,Disease
Petechiae,Disease
Pentosuria ORPHA:2843,Disease
Latent autoimmune diabetes mellitus in adult,Disease
ZBTB5,Gene
Craniometaphyseal dysplasia ORPHA:1522,Disease
Multiple epiphyseal dysplasia type 5 ORPHA:93311,Disease
Wolman disease ORPHA:75233,Disease
Cercopithecine betaherpesvirus 5 chemokine vCXCL7 (gene: UL146D),Pathogen
Congenital chloride diarrhea ORPHA:53689,Disease
Long philtrum,Disease
Yaba monkey tumor virus ankyrin repeat protein,Pathogen
Congenital chromosomal disease,Disease
Juvenile myelomonocytic leukemia ORPHA:86834,Disease
Disorder of face,Disease
Neurodegeneration with brain iron accumulation (NBIA),Disease
Cockayne Syndrome Type II,Disease
Recurrent sinus disease,Disease
Congenital short bowel syndrome ORPHA:2301,Disease
Lymphoma Lymphocytic Intermediate,Disease
Isolated exencephaly ORPHA:563612,Disease
Duchenne muscular dystrophy ORPHA:98896,Disease
Infant Acute Lymphoblastic Leukemia,Disease
Pontocerebellar hypoplasia type 6 ORPHA:166073,Disease
NDE1-related microhydranencephaly ORPHA:443162,Disease
Vesicoureteral Reflux,Disease
Isolated Pierre Robin syndrome ORPHA:718,Disease
Quebec platelet disorder ORPHA:220436,Disease
Impaired cognition,Disease
Malignant Fibrous Histiocytoma,Disease
Abnormal heart beat,Disease
Carcinoid tumor no ICD-O subtype,Disease
Norovirus Hu/Norwalk/10386/2010/VNM capsid protein VP1 (gene: VP1),Pathogen
Microlissencephaly,Disease
Extramedullary Hematopoiesis (disorder),Disease
Autosomal recessive progressive external ophthalmoplegia ORPHA:254886,Disease
Congenital factor XI deficiency ORPHA:329,Disease
Progressive myoclonic epilepsy type 7 ORPHA:435438,Disease
ESAM,Gene
Muscular hypotonia of the trunk,Disease
Placental dysfunction,Disease
Norovirus Hu/Norwalk/10160/2009/VNM capsid protein VP1 (gene: VP1),Pathogen
Hypopituitarism,Disease
Human mastadenovirus A fiber,Pathogen
Atypical juvenile parkinsonism ORPHA:391411,Disease
Cowpox virus CPXV193 protein (gene: CPXV193 CDS),Pathogen
Familial focal epilepsy with variable foci ORPHA:98820,Disease
Visual field constriction,Disease
Venous Thrombosis,Disease
Influenza A virus (A/New York/392/2004(H3N2)) HA1 (gene: HA),Pathogen
Bronchopulmonary Dysplasia,Disease
Isolated congenital digital clubbing ORPHA:217059,Disease
ATTRV30M amyloidosis ORPHA:85447,Disease
Russell-Silver syndrome,Disease
Ravn virus - Ravn Kenya 1987 glycoprotein (gene: GP),Pathogen
Ocular Cicatricial Pemphigoid,Disease
Norovirus Hu/GII-4/CGMH28/2010/TW major viral capsid protein (gene: VP1),Pathogen
Hyperuricemia,Disease
Papiine alphaherpesvirus 2 envelope glycoprotein D (gene: US6),Pathogen
Pulmonary Fibrosis,Disease
Pulmonary Cystic Fibrosis,Disease
Mixed Salivary Gland Tumor,Disease
Echovirus E29 3D,Pathogen
Pituitary growth hormone cell adenoma,Disease
Urinary Bladder Cancer,Disease
Norovirus Hu/GII.g-GII.12/Wahroonga/NSW004P/2009/AU VP1,Pathogen
UBAP2L,Gene
Embryonal Carcinoma,Disease
Recurrent sinusitis,Disease
Human mastadenovirus A IVa2,Pathogen
Hereditary Leiomyomatosis and Renal Cell Cancer,Disease
Familial pancreatic carcinoma ORPHA:1333,Disease
Echovirus E19 2C,Pathogen
Atypical hemolytic uremic syndrome with anti-factor H antibodies ORPHA:93581,Disease
Yaba monkey tumor virus 72L,Pathogen
Familial prostate cancer ORPHA:1331,Disease
Autistic Disorder,Disease
Autosomal dominant spastic paraplegia type 31 ORPHA:101011,Disease
TARSAL-CARPAL COALITION SYNDROME,Disease
Respiratory syncytial virus (RSV) infection in conditions classified elsewhere and of unspecified site,Disease
Alphapapillomavirus 7 E7 protein (gene: E7),Pathogen
Griscelli syndrome type 2 ORPHA:79477,Disease
Vaccinia virus IFN-alpha/beta-receptor-like secreted glycoprotein (gene: B19R),Pathogen
Enchondroma,Disease
Marie Unna hereditary hypotrichosis ORPHA:444,Disease
Early-onset nuclear cataract ORPHA:98991,Disease
Glioblastoma Multiforme,Disease
Fibrosarcoma,Disease
Variola virus hypothetical protein (gene: A49L),Pathogen
Hyperthyroidism,Disease
Endometrial Hyperplasia,Disease
Eosinophil count procedure,Disease
Molluscum contagiosum virus subtype 1 MC082L (gene: MC082L),Pathogen
Diabetic Foot,Disease
Autosomal spastic paraplegia type 30 ORPHA:101010,Disease
Papillary renal cell carcinoma sporadic,Disease
Difficulty speaking,Disease
Isolated neonatal sclerosing cholangitis ORPHA:480556,Disease
Autosomal recessive spastic paraplegia type 15 ORPHA:100996,Disease
Influenza A virus (A/Puerto Rico/8/1934(H1N1)) HA2 (gene: HA),Pathogen
Human herpesvirus 3 strain Dumas Tegument protein VP22 (gene: ORF9),Pathogen
Classic progressive supranuclear palsy syndrome ORPHA:240071,Disease
Polycythemia vera ORPHA:729,Disease
Li-Fraumeni Syndrome,Disease
Chorioretinal degeneration,Disease
Norovirus Hu/Norwalk/10368/2010/VNM capsid protein VP1 (gene: VP1),Pathogen
CDC34,Gene
Urocanic aciduria ORPHA:210128,Disease
Childhood Solid Neoplasm,Disease
Autosomal recessive axonal Charcot-Marie-Tooth disease due to copper metabolism defect ORPHA:521411,Disease
Craniofacial dysplasia-osteopenia syndrome ORPHA:314555,Disease
Vascular anomaly,Disease
Familial schizencephaly ORPHA:481986,Disease
Malignant neoplasm of liver,Disease
Malignant Neoplasms,Disease
Differentiating Neuroblastoma,Disease
Episodic hypokalemia,Disease
Norovirus Hu/GII-4/CGMH14/2007/TW major viral capsid protein (gene: VP1),Pathogen
Alkhumra hemorrhagic fever virus non-structural protein NS3,Pathogen
Sickle cell anemia ORPHA:232,Disease
Vaccinia virus Ankara Host range protein,Pathogen
Neoplasm Recurrence Local,Disease
Niemann-Pick disease type C juvenile neurologic onset ORPHA:216981,Disease
Camptodactyly-tall stature-scoliosis-hearing loss syndrome ORPHA:85164,Disease
Norovirus Hu/Norwalk/10163/2009/VNM capsid protein VP1 (gene: VP1),Pathogen
3M syndrome ORPHA:2616,Disease
Encephalopathy,Disease
Leigh syndrome with cardiomyopathy ORPHA:70474,Disease
Synpolydactyly type 1 ORPHA:295195,Disease
Bloom syndrome ORPHA:125,Disease
Charcot-Marie-Tooth disease type 4B1 ORPHA:99955,Disease
Hemochromatosis,Disease
Adult Krabbe disease ORPHA:206448,Disease
Neuronal intestinal pseudoobstruction ORPHA:99811,Disease
Colobomatous microphthalmia ORPHA:98938,Disease
Spina Bifida Occulta,Disease
NON RARE IN EUROPE: Congenital isolated thyroxine-binding globulin deficiency ORPHA:209893,Disease
Hepatolenticular Degeneration,Disease
Neuroectodermal Tumors,Disease
Dengue virus 3 nonstructural protein NS3 (gene: flavivirus polyprotein),Pathogen
Leukoencephalopathies,Disease
Turcot syndrome (disorder),Disease
Ureteral obstruction,Disease
Generalized hirsutism,Disease
MiT family translocation renal cell carcinoma ORPHA:319308,Disease
Reston ebolavirus spike glycoprotein (gene: GP),Pathogen
Gerstmann-Straussler-Scheinker syndrome ORPHA:356,Disease
Decreased size of teeth,Disease
Norovirus Hu/GII.4/GZ2010-L87/Guangzhou/CHN/2011 major viral capsid protein (gene: VP1),Pathogen
Periapical Periodontitis,Disease
Anemia Hemolytic,Disease
Hip Dislocation Congenital,Disease
Overweight,Disease
Human betaherpesvirus 6A membrane glycoprotein UL119 (gene: U85),Pathogen
NON RARE IN EUROPE: Benign familial hematuria ORPHA:97562,Disease
Human papillomavirus type 26 early protein (gene: E7),Pathogen
Abnormality of the retinal vasculature,Disease
ABeta amyloidosis Arctic type ORPHA:324723,Disease
Squamous cell carcinoma of lung,Disease
Dilated cardiomyopathy-hypergonadotropic hypogonadism syndrome ORPHA:2229,Disease
Female Breast Carcinoma,Disease
Canine Osteosarcoma,Disease
Hypotrophic midface,Disease
DNAJB6-related  limb-girdle muscular dystrophy D1 ORPHA:34516,Disease
Childhood Astrocytoma,Disease
Lichen Planus Oral,Disease
Glycogen storage disease due to glycogen branching enzyme deficiency childhood neuromuscular form ORPHA:308698,Disease
Leukoencephalopathy Progressive Multifocal,Disease
Sanfilippo syndrome type C ORPHA:79271,Disease
Human betacoronavirus 2c England-Qatar/2012 ORF1a,Pathogen
Combined oxidative phosphorylation defect type 11 ORPHA:324535,Disease
West Nile virus SA381/00 envelope protein,Pathogen
Gabriele-de Vries syndrome ORPHA:506358,Disease
Tyrosinemia type 3 ORPHA:69723,Disease
Hartsfield syndrome ORPHA:2117,Disease
Osteopetrosis with renal tubular acidosis ORPHA:2785,Disease
Myoclonic-astatic epilepsy ORPHA:1942,Disease
Human papillomavirus 17 early protein (gene: E1),Pathogen
Small cell carcinoma of the ovary ORPHA:370396,Disease
Auriculocondylar syndrome ORPHA:137888,Disease
Influenza B virus (B/Memphis/12/97) NS protein,Pathogen
Congenital Omphalocele,Disease
3-methylglutaconic aciduria type 8 ORPHA:505208,Disease
Carcinoma Signet Ring Cell,Disease
Dyskinesia Medication-Induced,Disease
Ataxia-pancytopenia syndrome ORPHA:2585,Disease
Primary Sj??gren's syndrome,Disease
Squamous cell carcinoma of the nasal cavity and paranasal sinuses ORPHA:500464,Disease
Vaccinia virus Ankara CP77 Host range protein f1,Pathogen
Yaba monkey tumor virus 66R,Pathogen
Breast adenocarcinoma,Disease
Congenital generalized hypercontractile muscle stiffness syndrome ORPHA:476406,Disease
Distal myopathy with posterior leg and anterior hand involvement ORPHA:63273,Disease
Influenza A virus (A/Shanghai/02/2013(H7N9)) matrix protein 1 (gene: M1),Pathogen
Histiocytosis Langerhans-Cell,Disease
Sore to touch,Disease
Malignant neoplasm of colon stage IV,Disease
Echovirus E32 3D,Pathogen
Adult Diffuse Large B-Cell Lymphoma,Disease
Primary Focal Segmental Glomerulosclerosis,Disease
Abnormality of epiphysis morphology,Disease
SRD5A3-CDG ORPHA:324737,Disease
Primary mediastinal large B-cell lymphoma ORPHA:98838,Disease
Low set ears,Disease
Human gammaherpesvirus 8 K6 (gene: K6),Pathogen
Aortic Aneurysm Thoracic,Disease
Adeno-associated virus - 2 major coat protein VP1,Pathogen
Colonic Neoplasms,Disease
Severe Combined Immunodeficiency,Disease
Osteopetrosis,Disease
Pallor,Disease
Neuroendocrine Tumors,Disease
Hypoplasminogenemia ORPHA:722,Disease
Bruck syndrome ORPHA:2771,Disease
Mammary Tumorigenesis,Disease
Gall Bladder Diseases,Disease
Cohen syndrome,Disease
15q24 microdeletion syndrome ORPHA:94065,Disease
Primary failure of tooth eruption ORPHA:412206,Disease
Vaccinia virus Ankara Haemagglutinin,Pathogen
Leber plus disease ORPHA:99718,Disease
Creatinine measurement serum (procedure),Disease
Respiratory distress,Disease
Metastatic melanoma,Disease
FGFR2-related bent bone dysplasia ORPHA:313855,Disease
Poikiloderma with neutropenia ORPHA:221046,Disease
Cowpox virus CPXV087 protein (gene: CPXV087 CDS),Pathogen
Sensorineural hearing loss bilateral,Disease
Poor growth,Disease
Lipoid proteinosis ORPHA:530,Disease
Localized dystrophic epidermolysis bullosa acral form ORPHA:158673,Disease
Hurler syndrome ORPHA:93473,Disease
Human papillomavirus type 68b E2 protein (gene: E2),Pathogen
Norovirus GII/Hu/JP/2007/GII.P7_GII.14/Sendai/YG99 VP1 (gene: VP1),Pathogen
Atrophic,Disease
High density lipoprotein measurement,Disease
Niemann-Pick disease type C late infantile neurologic onset ORPHA:216978,Disease
Spondyloepimetaphyseal dysplasia matrilin-3 type ORPHA:156728,Disease
Mood swings,Disease
Epileptic encephalopathy with global cerebral demyelination ORPHA:353217,Disease
Oligoarticular juvenile idiopathic arthritis ORPHA:85410,Disease
Congenital pontocerebellar hypoplasia,Disease
Coxsackievirus B4 full_polyprotein 1..2183,Pathogen
CORO1A,Gene
Hair Diseases,Disease
Fever,Disease
PGM3-CDG ORPHA:443811,Disease
Lake Victoria marburgvirus - DRC1999 glycoprotein (gene: GP),Pathogen
Chronic ear infection,Disease
Monkeypox virus Zaire-96-I-16 double-strand RNA-binding protein (gene: F3L),Pathogen
Coronary Stenosis,Disease
Other ureteric obstruction,Disease
Vaccinia virus Ankara Kelch-like protein modulator of inflammation,Pathogen
