Id,Type
Norovirus Hu/GII.4/GZ2010-L87/Guangzhou/CHN/2011 major viral capsid protein (gene: VP1),Pathogen
Sinusitis,Disease
Eclampsia,Disease
Hepatitis A,Disease
Radial deviation of finger,Disease
Neuralgia,Disease
HIV-1 infection,Disease
Glaucoma-ectopia lentis-microspherophakia-stiff joints-short stature syndrome ORPHA:2084,Disease
Dislocations,Disease
Female Breast Carcinoma,Disease
Primary Sj??gren's syndrome,Disease
Anaplastic carcinoma,Disease
Respiratory Failure,Disease
Nervous System Disorder,Disease
Hepatitis,Disease
Short columella,Disease
Anemia Sickle Cell,Disease
Waardenburg-Shah syndrome ORPHA:897,Disease
Anus Neoplasms,Disease
Rheumatism,Disease
Progressive myoclonic epilepsy type 7 ORPHA:435438,Disease
Neuropathy with hearing impairment ORPHA:139512,Disease
Epidermolysis Bullosa,Disease
Malignant neoplasm of stomach stage IV,Disease
Inherited isolated adrenal insufficiency due to partial CYP11A1 deficiency ORPHA:289548,Disease
Benign neoplasm of brain unspecified,Disease
Influenza A virus (A/Korea/426/1968(H2N2)) nonstructural protein 1 (gene: NS1),Pathogen
Aichi virus 1 3D,Pathogen
Familial progressive cardiac conduction defect ORPHA:871,Disease
Senile lentigo,Disease
Autosomal recessive spastic paraplegia type 18 ORPHA:209951,Disease
GANAB,Gene
Malignant neoplasm of adrenal cortex,Disease
Stuve-Wiedemann syndrome ORPHA:3206,Disease
Atypical Inclusion-Body Disease,Disease
Human mastadenovirus F DNA polymerase (gene: E2B),Pathogen
Familial male-limited precocious puberty ORPHA:3000,Disease
Aortic Valve Calcification,Disease
Hereditary clear cell renal cell carcinoma ORPHA:422526,Disease
Reticulocytosis,Disease
Big calvaria,Disease
Butyrylcholinesterase deficiency ORPHA:132,Disease
Joint hyperflexibility,Disease
Squamous cell carcinoma of lung,Disease
Stress Psychological,Disease
AORTIC VALVE DISEASE 2,Disease
Congenital Coloboma Of Iris,Disease
Head Neoplasms,Disease
Cerebellar Dysmetria,Disease
IMMUNE SUPPRESSION,Disease
Achromatopsia 1,Disease
Ovarian Epithelial Carcinoma,Disease
Norovirus Hu/GII-4/CGMH27/2010/TW major viral capsid protein (gene: VP1),Pathogen
Autistic behavior,Disease
Myelolipoma,Disease
Human betacoronavirus 2c Jordan-N3/2012 N protein (gene: N),Pathogen
Echovirus E13 VP3,Pathogen
Variola virus hypothetical protein (gene: B24R),Pathogen
Vaccinia virus Ankara 18.9k Kelch-like protein,Pathogen
Hepatovirus A 3D mature peptide,Pathogen
Human coronavirus OC43 nucleocapsid protein,Pathogen
Pituitary Dwarfism,Disease
Cervical spina bifida aperta ORPHA:268392,Disease
Horsepox virus HSPV028 (secreted complement-binding protein,Pathogen
High altitude pulmonary edema,Disease
Decrease in jaw opening,Disease
Indolent Non-Hodgkin Lymphoma,Disease
Ectromelia virus ERPV superoxide dismutase-like protein,Pathogen
Dwarfism,Disease
Smell Perception,Disease
LEOPARD Syndrome,Disease
Follicular adenoma,Disease
keratoacanthoma,Disease
MAJOR AFFECTIVE DISORDER 7,Disease
BENTA disease ORPHA:464336,Disease
Prematurely aged appearance,Disease
Cocaine Abuse,Disease
Brain hemorrhage,Disease
Monkeypox virus Zaire-96-I-16 B18R (gene: B18R),Pathogen
Human papillomavirus type 27b E2 protein (gene: E2),Pathogen
Pilocytic Astrocytoma,Disease
Anaplastic Carcinoma,Disease
Idiopathic bronchiectasis ORPHA:60033,Disease
Norovirus Hu/Norwalk/10148/2009/VNM capsid protein VP1 (gene: VP1),Pathogen
Human adenovirus 64 E2A DNA binding protein,Pathogen
Neoplastic Processes,Disease
Multinucleated neurons-anhydramnios-renal dysplasia-cerebellar hypoplasia-hydranencephaly syndrome ORPHA:500135,Disease
Bipolar I disorder,Disease
Monkeypox virus Zaire-96-I-16 A42R (gene: A42R),Pathogen
Microcystic stromal tumor ORPHA:569248,Disease
Supravalvular aortic stenosis ORPHA:3193,Disease
Depressed nasal bridge,Disease
Autosomal dominant vitreoretinochoroidopathy ORPHA:3086,Disease
Echovirus E2 VP3,Pathogen
Alloimmunisation,Disease
Rhinitis,Disease
Human papillomavirus type 87 putative E2 protein (gene: e2),Pathogen
Estrogen resistance syndrome ORPHA:785,Disease
PANIC DISORDER 1,Disease
Infant Leukemia,Disease
Muscle Cramp,Disease
impaired motor coordination,Disease
S-adenosylhomocysteine hydrolase deficiency ORPHA:88618,Disease
Familial isolated arrhythmogenic ventricular dysplasia right dominant form ORPHA:293910,Disease
Atrial septal defect-atrioventricular conduction defects syndrome ORPHA:1479,Disease
Smoking Behaviors,Disease
Yaba monkey tumor virus Ig domain OX-2-like protein,Pathogen
Norovirus Hu/GII-4/CGMH27/2010/TW full_polyprotein 1..1699,Pathogen
Cardiac-valvular Ehlers-Danlos syndrome ORPHA:230851,Disease
Human papillomavirus type 96 E2,Pathogen
BK polyomavirus large T antigen,Pathogen
Early-onset parkinsonism-intellectual disability syndrome ORPHA:2379,Disease
Noninfiltrating Intraductal Carcinoma,Disease
Morgagni Diaphragmatic Hernia,Disease
PRR15,Gene
MKNK2,Gene
Charcot-Marie-Tooth disease type 2B1 ORPHA:98856,Disease
Thrombosis,Disease
Connective Tissue Disease,Disease
Acoustic Neuroma,Disease
Human rhinovirus QCE 3D,Pathogen
Idiopathic Interstitial Pneumonias,Disease
Neoplasms Experimental,Disease
Chromophobe Renal Cell Carcinoma,Disease
Fair hair,Disease
Squamous cell carcinoma of the oral cavity ORPHA:502363,Disease
Muscle degeneration,Disease
Adrenal Cushing's syndrome,Disease
SARS coronavirus excised_polyprotein 1..4369 (gene: orf1ab),Pathogen
SHCBP1,Gene
Lung Diseases,Disease
Short tibia,Disease
Norovirus Hu/GII.4/NIHIC13/2011/USA capsid protein VP1 (gene: VP1),Pathogen
Hypokalemia,Disease
Cercopithecine alphaherpesvirus 2 tegument serine/threonine protein kinase (gene: UL13),Pathogen
Recessive X-linked ichthyosis ORPHA:461,Disease
Norovirus GII/Hu/JP/2012/GII.Pe_GII.4_Sydney2012/Fukuyama/2 full_polyprotein 1..1699,Pathogen
Limited jaw mobility,Disease
Norovirus Hu/GII-4/CGMH14/2007/TW major viral capsid protein (gene: VP1),Pathogen
Heart murmur,Disease
African Burkitt`s Lymphoma,Disease
Norovirus Hu/Norwalk/20122/2009/VNM capsid protein VP1 (gene: VP1),Pathogen
NON RARE IN EUROPE: Pseudoarylsulfatase A deficiency ORPHA:751,Disease
Human alphaherpesvirus 2 multifunctional expression regulator (gene: UL54),Pathogen
Human papillomavirus type 2 E2 protein (gene: E2),Pathogen
Premenopausal breast cancer,Disease
Pelizaeus-Merzbacher-like disease due to GJC2 mutation ORPHA:280282,Disease
Intellectual disability-obesity-brain malformations-facial dysmorphism syndrome ORPHA:352530,Disease
Spinal Cord Laceration,Disease
Norovirus Hu/Norwalk/10074/2009/VNM capsid protein VP1 (gene: VP1),Pathogen
Osteoporosis Of Vertebrae,Disease
Lethargy,Disease
Frasier syndrome ORPHA:347,Disease
Acute GVH disease,Disease
Infantile Bartter syndrome with sensorineural deafness ORPHA:89938,Disease
Autosomal dominant centronuclear myopathy ORPHA:169189,Disease
Microphthalmia with linear skin defects syndrome ORPHA:2556,Disease
Hamman-Rich syndrome,Disease
Norovirus Hu/GII.4/NIHIC11.3/2013/USA protein p48 (gene: POL),Pathogen
Fulminant hepatitis,Disease
Micrognathism,Disease
Abnormality of dental enamel,Disease
STAT3-related early-onset multisystem autoimmune disease ORPHA:438159,Disease
VACTERL/VATER association ORPHA:887,Disease
C1QL1,Gene
Migraine Disorders,Disease
Carcinoma testes,Disease
Platelet-type Bleeding Disorder,Disease
Thiel-Behnke corneal dystrophy ORPHA:98960,Disease
Plectin-related  limb-girdle muscular dystrophy R17 ORPHA:254361,Disease
Spondyloepimetaphyseal dysplasia with joint laxity ORPHA:93359,Disease
Horsepox virus HSPV002 (chemokine binding protein,Pathogen
Ataxia-pancytopenia syndrome ORPHA:2585,Disease
Myopathic intestinal pseudoobstruction ORPHA:104077,Disease
Norovirus Hu/GII-4/CUK-3/2008/KR full_polyprotein 1..1699,Pathogen
Liver Dysfunction,Disease
MAJOR AFFECTIVE DISORDER 8,Disease
Congenital sodium diarrhea ORPHA:103908,Disease
Diaphanospondylodysostosis ORPHA:66637,Disease
Sphenoid Wing Meningioma,Disease
Yaba monkey tumor virus hypothetical protein,Pathogen
Chronic Obstructive Airway Disease,Disease
Tooth Abnormalities,Disease
Charcot-Marie-Tooth disease type 1B ORPHA:101082,Disease
Pena Shokeir Syndrome,Disease
Lassa mammarenavirus Z protein,Pathogen
Arthrogryposis-anterior horn cell disease syndrome ORPHA:53696,Disease
Spina Bifida Occulta,Disease
Breast Fibrocystic Change Proliferative Type,Disease
Human betaherpesvirus 6 U53 protease /assembly protein (gene: U53),Pathogen
Embryonal rhabdomyosarcoma ORPHA:99757,Disease
Hajdu-Cheney syndrome ORPHA:955,Disease
Platyspondylic dysplasia Torrance type ORPHA:85166,Disease
Partial Agenesis Of Corpus Callosum,Disease
Seizures-scoliosis-macrocephaly syndrome ORPHA:466926,Disease
NON RARE IN EUROPE: Exfoliation syndrome ORPHA:529819,Disease
Tietz syndrome ORPHA:42665,Disease
Hernia Inguinal,Disease
Ichthyosis,Disease
Hypomyelination-hypogonadotropic hypogonadism-hypodontia syndrome ORPHA:88637,Disease
Pancytopenia,Disease
Endometrial Stromal Sarcoma,Disease
Shigella Infections,Disease
Human papillomavirus type 53 early protein (gene: E2),Pathogen
Sindbis virus nsp4 nonstructural protein (putative start),Pathogen
Systemic-onset juvenile idiopathic arthritis ORPHA:85414,Disease
Bone Disease,Disease
Norovirus GII/Hu/JP/2001/GII.P22_GII.5/Saitama/T49 full_polyprotein 1..1711,Pathogen
Underdeveloped supraorbital ridges,Disease
CTSD,Gene
Adult Soft Tissue Sarcoma,Disease
Classical galactosemia,Disease
Acute pancreatitis,Disease
Yaba monkey tumor virus ankyrin repeat protein,Pathogen
Vaccinia virus Ankara 150k A-type inclusion protein (ATI) f1,Pathogen
Bronchitis Chronic,Disease
Psychomotor regression progressive,Disease
Infantile-onset generalized dyskinesia with orofacial involvement ORPHA:494526,Disease
Triple A syndrome ORPHA:869,Disease
Influenza A virus (A/New York/599/1996(H3N2)) matrix protein 1 (gene: M1),Pathogen
ESCO2,Gene
Oculocutaneous albinism type 1A ORPHA:79431,Disease
Bilateral frontoparietal polymicrogyria ORPHA:101070,Disease
Conotruncal defect,Disease
ENG,Gene
Atypical Ductal Breast Hyperplasia,Disease
Maternal oligohydramnios,Disease
ABeta amyloidosis Iowa type ORPHA:324708,Disease
Isolated Somatotropin Deficiency,Disease
Interstitial lung fibrosis,Disease
Curvature of little finger,Disease
Orbital separation diminished,Disease
Centrocytic lymphoma,Disease
Echovirus E15 3D,Pathogen
Autosomal recessive sideroblastic anemia ORPHA:260305,Disease
Death in early childhood,Disease
DMBX1,Gene
Norovirus Hu/GII-4/CGMH17/2007/TW major viral capsid protein (gene: VP1),Pathogen
Echovirus E4 VP3,Pathogen
Erythrokeratodermia variabilis,Disease
Cap myopathy ORPHA:171881,Disease
Otitis Media,Disease
Meningitis Bacterial,Disease
Complete duplication of thumb phalanx,Disease
TRIB3,Gene
Nevi and Melanomas,Disease
Hypochondroplasia ORPHA:429,Disease
Hydrops Fetalis,Disease
Kaposiform hemangioendothelioma ORPHA:2122,Disease
Variola virus hypothetical protein (gene: D13L),Pathogen
De Toni-Debre-Fanconi Syndrome,Disease
Patent ductus arteriosus,Disease
Alcohol or Other Drugs use,Disease
Norovirus Hu/Norwalk/10169/2009/VNM capsid protein VP1 (gene: VP1),Pathogen
Familial hemophagocytic lymphohistiocytosis ORPHA:540,Disease
Breast Neoplasms Male,Disease
Oculocutaneous albinism type 4 ORPHA:79435,Disease
Fetal And Neonatal Alloimmune Thrombocytopenia,Disease
Primary microcephaly-epilepsy-permanent neonatal diabetes syndrome ORPHA:306558,Disease
Herpes zoster disease,Disease
PACHYONYCHIA CONGENITA 3,Disease
Hypotonia,Disease
Okihiro syndrome due to a point mutation ORPHA:261647,Disease
Takayasu Arteritis,Disease
Amnesia,Disease
Deafness-encephaloneuropathy-obesity-valvulopathy syndrome ORPHA:254898,Disease
Human rhinovirus A60 1D,Pathogen
Tarsal-carpal coalition syndrome ORPHA:1412,Disease
Mental disorders,Disease
Pathological fracture,Disease
Varying degree of multiple fractures,Disease
Fever,Disease
Norovirus Hu/GII.4/Jiangsu2/2012/CHN full_polyprotein 1..1699,Pathogen
Familial lambdoid synostosis ORPHA:3267,Disease
Autosomal dominant macrothrombocytopenia,Disease
Congenital diaphragmatic hernia,Disease
Human rhinovirus A65 3D,Pathogen
Increased head circumference,Disease
Hereditary Leiomyomatosis and Renal Cell Cancer,Disease
Hyperparathyroidism Secondary,Disease
Norovirus Hu/Norwalk/10238/2009/VNM capsid protein VP1 (gene: VP1),Pathogen
Serum creatinine raised,Disease
Paternal uniparental disomy of chromosome 6 ORPHA:96191,Disease
Yaba monkey tumor virus RNA polymerase subunit,Pathogen
Accessory Kidney,Disease
Hypoplasia Of The Optic Nerve,Disease
Salla disease ORPHA:309334,Disease
Stargardt disease ORPHA:827,Disease
Endometrial Carcinoma,Disease
Pigmented Basal Cell Carcinoma,Disease
Human papillomavirus FA75/KI88-03 E2 protein (gene: E2),Pathogen
Urgency frequency syndrome,Disease
Autosomal dominant Charcot-Marie-Tooth disease type 2DD ORPHA:521414,Disease
Distal anoctaminopathy ORPHA:399096,Disease
Sleep Disorders Circadian Rhythm,Disease
Syphilis,Disease
Severe combined immunodeficiency due to FOXN1 deficiency ORPHA:169095,Disease
Deafness-lymphedema-leukemia syndrome ORPHA:3226,Disease
Bundibugyo ebolavirus matrix protein (gene: VP40),Pathogen
Congenital lactase deficiency ORPHA:53690,Disease
Norovirus Hu/Norwalk/10137/2009/VNM protein p48 (gene: POL),Pathogen
Dysosteosclerosis ORPHA:1782,Disease
Leukemia T-Cell,Disease
Overweight,Disease
Electromyogram abnormal,Disease
Autoimmune Diseases,Disease
Huntington disease-like 2 ORPHA:98934,Disease
Western equine encephalitis virus C protein,Pathogen
Colobomatous optic disc-macular atrophy-chorioretinopathy syndrome ORPHA:435930,Disease
Severe combined immunodeficiency due to CARD11 deficiency ORPHA:357237,Disease
Pyruvate Carboxylase Deficiency Disease,Disease
Deficiency of monooxygenase,Disease
Splenic Neoplasms,Disease
Asplenia,Disease
Kidney Failure Chronic,Disease
Ciliary Dyskinesia,Disease
Vaccinia virus Kelch-like protein (gene: F3L),Pathogen
Familial drusen ORPHA:75376,Disease
Exudative Retinopathy,Disease
Primary malignant neoplasm of lung,Disease
Usher Syndrome Type III,Disease
Memory Loss,Disease
Familial clubfoot due to 5q31 microdeletion ORPHA:293144,Disease
Autosomal dominant Charcot-Marie-Tooth disease type 2V ORPHA:447964,Disease
Lobar Holoprosencephaly,Disease
X-linked severe congenital neutropenia ORPHA:86788,Disease
ZCCHC12,Gene
Human alphaherpesvirus 3 serine/threonine protein kinase US3 (gene: ORF66),Pathogen
Arteriovenous fistula,Disease
Human herpesvirus 3 strain Dumas envelope glycoprotein gC,Pathogen
Multiple endocrine neoplasia type 1 ORPHA:652,Disease
Frontorhiny ORPHA:391474,Disease
Papillon-Lefevre ORPHA:678,Disease
Bone Density,Disease
Horsepox virus HSPV114 (Eukaryotic-type carbonic anhydrase),Pathogen
Hypercalciuria,Disease
IVIC syndrome ORPHA:2307,Disease
Fatal familial insomnia ORPHA:466,Disease
Hyperzincemia and hypercalprotectinemia ORPHA:251523,Disease
Renal tubulopathy-encephalopathy-liver failure syndrome ORPHA:254902,Disease
Vascular Ehlers-Danlos syndrome ORPHA:286,Disease
COL5A2,Gene
Melanoma B16,Disease
B3GLCT,Gene
Cerebrovascular Disorders,Disease
Nephrotic Syndrome Minimal Change,Disease
Human alphaherpesvirus 2 nuclear protein UL3 (gene: UL3),Pathogen
Familial thrombocytosis ORPHA:71493,Disease
Chuvash erythrocytosis ORPHA:238557,Disease
Norovirus Hu/GII.6/CHDC4073/1984/USA capsid protein VP1 (gene: VP1),Pathogen
Malignant tumor of cervix,Disease
Spinocerebellar ataxia type 27 ORPHA:98764,Disease
Mouth Neoplasms,Disease
COG8-CDG ORPHA:95428,Disease
Cortical dysgenesis with pontocerebellar hypoplasia due to TUBB3 mutation ORPHA:300570,Disease
q11.2),Disease
Dent disease type 2 ORPHA:93623,Disease
Nonepileptic Seizures,Disease
Osteochondrodysplasia,Disease
Progressive non-fluent aphasia ORPHA:100070,Disease
Syndromic congenital sodium diarrhea ORPHA:563708,Disease
Hypogonadotropic hypogonadism,Disease
Vaccinia virus cowpox A-type inclusion protein,Pathogen
Colon Carcinoma,Disease
Human herpesvirus 4 type 2 BLRF2,Pathogen
Late-onset muscular dystrophy,Disease
Nasal voice,Disease
Human alphaherpesvirus 2 envelope glycoprotein E (gene: US8),Pathogen
Influenza A virus (A/Shanghai/02/2013(H7N9)) PB1-F2 protein (gene: PB1-F2),Pathogen
DL-2-hydroxyglutaric aciduria ORPHA:356978,Disease
Roberts syndrome ORPHA:3103,Disease
Cleft lip and palate-craniofacial dysmorphism-congenital heart defect-hearing loss syndrome ORPHA:508476,Disease
Retinal arterial tortuosity ORPHA:75326,Disease
Absent tendon reflex,Disease
Tricuspid Valve Insufficiency,Disease
Hypertension Portal,Disease
Norovirus Hu/Norwalk/10160/2009/VNM protein p48 (gene: POL),Pathogen
Polyneuropathy-hearing loss-ataxia-retinitis pigmentosa-cataract syndrome ORPHA:171848,Disease
Cannabis Abuse,Disease
Argininosuccinic aciduria ORPHA:23,Disease
Portal Hypertension,Disease
Childhood apraxia of speech ORPHA:209908,Disease
Semliki Forest virus E2 protein,Pathogen
Arterial tortuosity syndrome ORPHA:3342,Disease
Hemangiosarcoma,Disease
Descending aortic dissection,Disease
MAN1B1-CDG ORPHA:397941,Disease
White eyelashes,Disease
Machupo mammarenavirus L protein,Pathogen
Narcolepsy type 1 ORPHA:2073,Disease
NON RARE IN EUROPE: Ventricular septal defect ORPHA:1480,Disease
Ischemic stroke,Disease
Mumps virus phoshoprotein (gene: V/P),Pathogen
Human polyomavirus IPPyV large T antigen protein (gene: large T antigen),Pathogen
Alcohol abuse,Disease
Mood Disorders,Disease
ADENOMAS AND ADENOCARCINOMAS,Disease
Horsepox virus HSPV074d (ribonucleoside--diphosphate reductase large subunit),Pathogen
Lateral meningocele syndrome ORPHA:2789,Disease
Macacine alphaherpesvirus 1 tegument serine/threonine protein kinase (gene: UL13),Pathogen
Splenomegaly,Disease
Bilateral cataracts (disorder),Disease
Ectromelia virus ERPV profilin-like protein,Pathogen
Hereditary fructose intolerance ORPHA:469,Disease
Distal hereditary motor neuropathy Jerash type ORPHA:139552,Disease
Adrenal gland hypofunction,Disease
Fanconi anemia ORPHA:84,Disease
Carcinoma,Disease
HBV recombinant B/C polymerase (gene: P),Pathogen
Liver Failure Acute,Disease
Progressive intrahepatic cholestasis (disorder),Disease
Hemolytic anemia due to diphosphoglycerate mutase deficiency ORPHA:714,Disease
Idiopathic juvenile osteoporosis ORPHA:85193,Disease
Retinoic acid syndrome,Disease
Myocardial Infarction,Disease
Mastocytoma,Disease
Craniosynostosis-dental anomalies ORPHA:284149,Disease
Pilomatrixoma ORPHA:91414,Disease
Carcinoma Granular Cell,Disease
Familial generalized lentiginosis ORPHA:231040,Disease
Autosomal dominant spastic paraplegia type 6 ORPHA:100988,Disease
Left Ventricular Hypertrophy,Disease
Norovirus Hu/GII.4/Jannali/NSW774M/2011/AU full_polyprotein 1..1699,Pathogen
