"BioGRID Interaction ID","Entrez Gene ID for Interactor A","Entrez Gene ID for Interactor B","BioGRID ID for Interactor A","BioGRID ID for Interactor B","Systematic name for Interactor A","Systematic name for Interactor B","Official symbol for Interactor A","Official symbol for Interactor B","Synonyms/Aliases for Interactor A","Synonyms/Aliases for Interactor B","Experimental System Name","Experimental System Type","First author surname of the publication","Pubmed ID","Organism ID for Interactor A","Organism ID for Interactor B","Interaction Throughput","Quantitative Score","Post Translational Modification","Phenotypes","Qualifications","Tags","Source Database"
715862	331	840	106828	107290	RP1-315G1.5	RP11-211N11.6	XIAP	CASP7	API3|BIRC4|IAP-3|ILP1|MIHA|XLP2|hIAP-3|hIAP3	CASP-7|CMH-1|ICE-LAP3|LICE2|MCH3	Affinity Capture-Western	physical	Paulsen M (2008)	18521960	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
715962	329	840	106826	107290	-	RP11-211N11.6	BIRC2	CASP7	API1|HIAP2|Hiap-2|MIHB|RNF48|c-IAP1|cIAP1	CASP-7|CMH-1|ICE-LAP3|LICE2|MCH3	Affinity Capture-Western	physical	Eckelman BP (2006)	16339151	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
715964	330	840	106827	107290	-	RP11-211N11.6	BIRC3	CASP7	AIP1|API2|CIAP2|HAIP1|HIAP1|MALT2|MIHC|RNF49|c-IAP2	CASP-7|CMH-1|ICE-LAP3|LICE2|MCH3	Affinity Capture-Western	physical	Eckelman BP (2006)	16339151	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
716043	112939	8507	125217	114079	-	-	NACC1	ENC1	BEND8|BTBD14B|BTBD30|NAC-1|NAC1	CCL28|ENC-1|KLHL35|KLHL37|NRPB|PIG10|TP53I10	Two-hybrid	physical	Korutla L (2009)	19121354	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
716045	112939	8507	125217	114079	-	-	NACC1	ENC1	BEND8|BTBD14B|BTBD30|NAC-1|NAC1	CCL28|ENC-1|KLHL35|KLHL37|NRPB|PIG10|TP53I10	Affinity Capture-Western	physical	Korutla L (2009)	19121354	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
716206	5087	3224	111120	109464	-	-	PBX1	HOXC8	-	HOX3|HOX3A	Affinity Capture-Western	physical	Kikugawa T (2006)	16637071	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
716360	574288	117854	695095	125596	-	-	TRIM5	TRIM6	-	RNF89	Affinity Capture-Western	physical	Li X (2011)	21680743	9544	9606	Low Throughput	-	-	-	-	-	BIOGRID
716372	9656	3014	115014	109268	DAAP-285E11.7	-	MDC1	H2AFX	NFBD1	H2A.X|H2A/X|H2AX	Protein-peptide	physical	Pei H (2011)	21293379	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
717096	117854	117854	125596	125596	-	-	TRIM6	TRIM6	RNF89	RNF89	Reconstituted Complex	physical	Li X (2007)	17156811	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
717574	840	331	107290	106828	RP11-211N11.6	RP1-315G1.5	CASP7	XIAP	CASP-7|CMH-1|ICE-LAP3|LICE2|MCH3	API3|BIRC4|IAP-3|ILP1|MIHA|XLP2|hIAP-3|hIAP3	Co-crystal Structure	physical	Huang Y (2001)	11257231	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
717575	331	840	106828	107290	RP1-315G1.5	RP11-211N11.6	XIAP	CASP7	API3|BIRC4|IAP-3|ILP1|MIHA|XLP2|hIAP-3|hIAP3	CASP-7|CMH-1|ICE-LAP3|LICE2|MCH3	Reconstituted Complex	physical	Huang Y (2001)	11257231	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
717577	840	331	107290	106828	RP11-211N11.6	RP1-315G1.5	CASP7	XIAP	CASP-7|CMH-1|ICE-LAP3|LICE2|MCH3	API3|BIRC4|IAP-3|ILP1|MIHA|XLP2|hIAP-3|hIAP3	Co-crystal Structure	physical	Chai J (2001)	11257230	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
717578	331	840	106828	107290	RP1-315G1.5	RP11-211N11.6	XIAP	CASP7	API3|BIRC4|IAP-3|ILP1|MIHA|XLP2|hIAP-3|hIAP3	CASP-7|CMH-1|ICE-LAP3|LICE2|MCH3	Reconstituted Complex	physical	Chai J (2001)	11257230	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
717652	117854	117854	125596	125596	-	-	TRIM6	TRIM6	RNF89	RNF89	Affinity Capture-Western	physical	Li X (2011)	21680743	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
717657	117854	85363	125596	124491	-	-	TRIM6	TRIM5	RNF89	RNF88|TRIM5alpha	Reconstituted Complex	physical	Li X (2006)	16775307	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
717786	701	1062	107166	107491	-	-	BUB1B	CENPE	BUB1beta|BUBR1|Bub1A|MAD3L|MVA1|SSK1|hBUBR1	CENP-E|KIF10|MCPH13|PPP1R61	Affinity Capture-Western	physical	Yang CP (2010)	20237434	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
717893	5591	3014	111577	109268	-	-	PRKDC	H2AFX	DNA-PKcs|DNAPK|DNPK1|HYRC|HYRC1|IMD26|XRCC7|p350	H2A.X|H2A/X|H2AX	Biochemical Activity	physical	Kim K (2012)	22184063	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
717894	472	3014	106962	109268	-	-	ATM	H2AFX	AT1|ATA|ATC|ATD|ATDC|ATE|TEL1|TELO1	H2A.X|H2A/X|H2AX	Biochemical Activity	physical	Kim K (2012)	22184063	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
717895	545	3014	107027	109268	-	-	ATR	H2AFX	FCTCS|FRP1|MEC1|SCKL|SCKL1	H2A.X|H2A/X|H2AX	Biochemical Activity	physical	Kim K (2012)	22184063	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
717952	695	10333	107160	115616	RP1-164F3.2	-	BTK	TLR6	AGMX1|AT|ATK|BPK|IMD1|PSCTK1|XLA	CD286	Two-hybrid	physical	Jefferies CA (2003)	12724322	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
718179	4780	8507	110852	114079	-	-	NFE2L2	ENC1	NRF2	CCL28|ENC-1|KLHL35|KLHL37|NRPB|PIG10|TP53I10	Affinity Capture-Western	physical	Seng S (2007)	17875699	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
718180	4780	8507	110852	114079	-	-	NFE2L2	ENC1	NRF2	CCL28|ENC-1|KLHL35|KLHL37|NRPB|PIG10|TP53I10	Reconstituted Complex	physical	Seng S (2007)	17875699	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
718512	4758	3737	110831	109940	DAAP-222I20.1	RP11-284N8.1	NEU1	KCNA2	NANH|NEU|SIAL1	HBK5|HK4|HUKIV|KV1.2|MK2|NGK1|RBK2	Biochemical Activity	physical	Manganas LN (2000)	10896669	9606	9606	Low Throughput	-	Proteolytic Processing	-	-	-	BIOGRID
718513	4758	3739	110831	109942	DAAP-222I20.1	-	NEU1	KCNA4	NANH|NEU|SIAL1	HBK4|HK1|HPCN2|HUKII|KCNA4L|KCNA8|KV1.4|PCN2	Biochemical Activity	physical	Manganas LN (2000)	10896669	9606	9606	Low Throughput	-	Proteolytic Processing	-	-	-	BIOGRID
718667	7189	4804	113041	110870	-	-	TRAF6	NGFR	MGC:3310|RNF85	CD271|Gp80-LNGFR|TNFRSF16|p75(NTR)|p75NTR	Affinity Capture-Western	physical	Gentry JJ (2004)	14960584	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
718668	4804	7189	110870	113041	-	-	NGFR	TRAF6	CD271|Gp80-LNGFR|TNFRSF16|p75(NTR)|p75NTR	MGC:3310|RNF85	Affinity Capture-Western	physical	Gentry JJ (2004)	14960584	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
718669	7189	4804	113041	110870	-	-	TRAF6	NGFR	MGC:3310|RNF85	CD271|Gp80-LNGFR|TNFRSF16|p75(NTR)|p75NTR	Reconstituted Complex	physical	Gentry JJ (2004)	14960584	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
718670	4804	7189	110870	113041	-	-	NGFR	TRAF6	CD271|Gp80-LNGFR|TNFRSF16|p75(NTR)|p75NTR	MGC:3310|RNF85	Reconstituted Complex	physical	Gentry JJ (2004)	14960584	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
718671	4804	4804	110870	110870	-	-	NGFR	NGFR	CD271|Gp80-LNGFR|TNFRSF16|p75(NTR)|p75NTR	CD271|Gp80-LNGFR|TNFRSF16|p75(NTR)|p75NTR	Reconstituted Complex	physical	Gentry JJ (2004)	14960584	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
718812	8480	100008588	114054	755637	RP4-800J21.2	-	RAE1	RNA18S5	MIG14|MRNP41|Mnrp41|dJ481F12.3|dJ800J21.1	RN18S1	Affinity Capture-RNA	physical	Blower MD (2005)	15851029	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
719054	7247	10472	113098	115735	-	-	TSN	ZBTB18	BCLF-1|C3PO|RCHF1|REHF-1|TBRBP|TRSLN	C2H2-171|MRD22|RP58|TAZ-1|ZNF238	Two-hybrid	physical	Aoki K (1998)	9756912	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
719803	4306	8204	110451	113843	-	-	NR3C2	NRIP1	MCR|MLR|MR|NR3C2VIT	RIP140	Affinity Capture-Western	physical	Hellal-Levy C (2000)	10935545	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
720040	9367	22836	114768	116510	-	-	RAB9A	RHOBTB3	RAB9	-	Two-hybrid	physical	Espinosa EJ (2009)	19490898	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
720041	22836	9367	116510	114768	-	-	RHOBTB3	RAB9A	-	RAB9	Reconstituted Complex	physical	Espinosa EJ (2009)	19490898	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
720042	22836	10226	116510	115520	-	-	RHOBTB3	PLIN3	-	M6PRBP1|PP17|TIP47	Co-purification	physical	Espinosa EJ (2009)	19490898	9606	9606	Low Throughput	-	-	-	proteins crosslinked	-	BIOGRID
720062	840	331	107290	106828	RP11-211N11.6	RP1-315G1.5	CASP7	XIAP	CASP-7|CMH-1|ICE-LAP3|LICE2|MCH3	API3|BIRC4|IAP-3|ILP1|MIHA|XLP2|hIAP-3|hIAP3	Reconstituted Complex	physical	Huang Y (2003)	14512414	9606	9606	Low Throughput	-	-	-	interaction detected by SPR	-	BIOGRID
720066	331	840	106828	107290	RP1-315G1.5	RP11-211N11.6	XIAP	CASP7	API3|BIRC4|IAP-3|ILP1|MIHA|XLP2|hIAP-3|hIAP3	CASP-7|CMH-1|ICE-LAP3|LICE2|MCH3	Reconstituted Complex	physical	Huang Y (2003)	14512414	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
720120	6674	2782	112556	109044	-	RP1-283E3.7	SPAG1	GNB1	CILD28|CT140|HSD-3.8|SP75|TPIS	-	Two-hybrid	physical	Liu N (2005)	16368546	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
720121	6674	2782	112556	109044	-	RP1-283E3.7	SPAG1	GNB1	CILD28|CT140|HSD-3.8|SP75|TPIS	-	Affinity Capture-Western	physical	Liu N (2005)	16368546	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
720258	57162	4091	121418	110266	-	-	PELI1	SMAD6	-	AOVD2|HsT17432|MADH6|MADH7	Affinity Capture-Western	physical	Choi KC (2006)	16951688	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
720259	4091	57162	110266	121418	-	-	SMAD6	PELI1	AOVD2|HsT17432|MADH6|MADH7	-	Affinity Capture-Western	physical	Choi KC (2006)	16951688	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
720286	5728	8850	111700	114375	-	-	PTEN	KAT2B	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	CAF|P/CAF|PCAF	Affinity Capture-Western	physical	Okumura K (2006)	16829519	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
720287	8850	5728	114375	111700	-	-	KAT2B	PTEN	CAF|P/CAF|PCAF	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	Affinity Capture-Western	physical	Okumura K (2006)	16829519	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
720677	56893	7857	121223	113611	RP11-336K24.8	-	UBQLN4	SCG2	A1U|A1Up|C1orf6|CIP75|UBIN	CHGC|EM66|SN|SgII	Two-hybrid	physical	Lim J (2006)	16713569	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
720703	54715	221662	120107	128744	-	-	RBFOX1	RBM24	2BP1|A2BP1|FOX-1|FOX1|HRNBP1	RNPC6|dJ259A10.1	Two-hybrid	physical	Lim J (2006)	16713569	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
720814	26088	6272	117540	112180	RP1-37E16.3	-	GGA1	SORT1	-	Gp95|LDLCQ6|NT3	Affinity Capture-Western	physical	Takatsu H (2001)	11390366	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
720816	26088	6272	117540	112180	RP1-37E16.3	-	GGA1	SORT1	-	Gp95|LDLCQ6|NT3	Two-hybrid	physical	Takatsu H (2001)	11390366	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
720817	23062	6272	116697	112180	-	-	GGA2	SORT1	VEAR	Gp95|LDLCQ6|NT3	Two-hybrid	physical	Takatsu H (2001)	11390366	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
720821	23062	6272	116697	112180	-	-	GGA2	SORT1	VEAR	Gp95|LDLCQ6|NT3	Affinity Capture-Western	physical	Takatsu H (2001)	11390366	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
720823	6272	26088	112180	117540	-	RP1-37E16.3	SORT1	GGA1	Gp95|LDLCQ6|NT3	-	Affinity Capture-Western	physical	Takatsu H (2001)	11390366	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
720824	6272	23062	112180	116697	-	-	SORT1	GGA2	Gp95|LDLCQ6|NT3	VEAR	Affinity Capture-Western	physical	Takatsu H (2001)	11390366	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
720825	6272	23163	112180	116775	-	-	SORT1	GGA3	Gp95|LDLCQ6|NT3	-	Affinity Capture-Western	physical	Takatsu H (2001)	11390366	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
720826	6272	8027	112180	113722	-	-	SORT1	STAM	Gp95|LDLCQ6|NT3	STAM-1|STAM1	Affinity Capture-Western	physical	Takatsu H (2001)	11390366	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
720959	342371	84632	131172	124161	hCG_1646491	CTB-1144G6.4	ATXN1L	AFAP1L2	BOAT|BOAT1	KIAA1914|XB130	Two-hybrid	physical	Lim J (2006)	16713569	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
721283	331	840	106828	107290	RP1-315G1.5	RP11-211N11.6	XIAP	CASP7	API3|BIRC4|IAP-3|ILP1|MIHA|XLP2|hIAP-3|hIAP3	CASP-7|CMH-1|ICE-LAP3|LICE2|MCH3	Affinity Capture-Western	physical	Sun M (2009)	19698783	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
721334	840	331	107290	106828	RP11-211N11.6	RP1-315G1.5	CASP7	XIAP	CASP-7|CMH-1|ICE-LAP3|LICE2|MCH3	API3|BIRC4|IAP-3|ILP1|MIHA|XLP2|hIAP-3|hIAP3	Reconstituted Complex	physical	Takahashi R (1998)	9525868	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
721416	55689	8850	120815	114375	-	-	YEATS2	KAT2B	-	CAF|P/CAF|PCAF	Affinity Capture-MS	physical	Wang YL (2008)	18838386	9606	9606	Low Throughput	-	-	-	x	-	BIOGRID
721442	8464	8850	114042	114375	RP11-169I2.1	-	SUPT3H	KAT2B	SPT3|SPT3L	CAF|P/CAF|PCAF	Affinity Capture-Western	physical	Wang YL (2008)	18838386	9606	9606	Low Throughput	-	-	-	x	-	BIOGRID
721444	1810	8850	108144	114375	-	-	DR1	KAT2B	NC2|NC2-BETA	CAF|P/CAF|PCAF	Affinity Capture-Western	physical	Wang YL (2008)	18838386	9606	9606	Low Throughput	-	-	-	x	-	BIOGRID
721456	51562	8850	119612	114375	BM-015	-	MBIP	KAT2B	-	CAF|P/CAF|PCAF	Affinity Capture-Western	physical	Wang YL (2008)	18838386	9606	9606	Low Throughput	-	-	-	x	-	BIOGRID
721467	11091	8850	116272	114375	-	-	WDR5	KAT2B	BIG-3|CFAP89|SWD3	CAF|P/CAF|PCAF	Affinity Capture-Western	physical	Wang YL (2008)	18838386	9606	9606	Low Throughput	-	-	-	x	-	BIOGRID
721682	26524	51421	117727	119530	-	-	LATS2	AMOTL2	KPM	LCCP	Affinity Capture-Western	physical	Paramasivam M (2011)	21832154	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
721683	51421	26524	119530	117727	-	-	AMOTL2	LATS2	LCCP	KPM	Affinity Capture-Western	physical	Paramasivam M (2011)	21832154	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
721684	51421	10413	119530	115684	-	-	AMOTL2	YAP1	LCCP	COB1|YAP|YAP2|YAP65|YKI	Affinity Capture-Western	physical	Paramasivam M (2011)	21832154	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
721927	5142	5048	111168	111085	RP5-876C12.1	-	PDE4B	PAFAH1B1	DPDE4|PDEIVB	LIS1|LIS2|MDCR|MDS|PAFAH	Affinity Capture-Western	physical	Murdoch H (2011)	21652625	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
721929	5048	5142	111085	111168	-	RP5-876C12.1	PAFAH1B1	PDE4B	LIS1|LIS2|MDCR|MDS|PAFAH	DPDE4|PDEIVB	Affinity Capture-Western	physical	Murdoch H (2011)	21652625	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
722454	154796	51421	127557	119530	-	-	AMOT	AMOTL2	-	LCCP	Affinity Capture-MS	physical	Wells CD (2006)	16678097	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
722507	54472	4092	119978	110267	-	-	TOLLIP	SMAD7	IL-1RAcPIP	CRCS3|MADH7|MADH8	Affinity Capture-Western	physical	Zhu L (2012)	23027871	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
722508	4092	54472	110267	119978	-	-	SMAD7	TOLLIP	CRCS3|MADH7|MADH8	IL-1RAcPIP	Affinity Capture-Western	physical	Zhu L (2012)	23027871	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
722518	7046	4092	112904	110267	RP11-96L7.1	-	TGFBR1	SMAD7	AAT5|ACVRLK4|ALK-5|ALK5|ESS1|LDS1|LDS1A|LDS2A|MSSE|SKR4|TGFR-1|tbetaR-I	CRCS3|MADH7|MADH8	Affinity Capture-Western	physical	Zhu L (2012)	23027871	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
722519	4092	54472	110267	119978	-	-	SMAD7	TOLLIP	CRCS3|MADH7|MADH8	IL-1RAcPIP	Co-localization	physical	Zhu L (2012)	23027871	9606	9606	Low Throughput	-	-	-	Smad7 increases colocalization of Tollip and constitutively active TbetaRI (caTbetaRI)	-	BIOGRID
722520	4092	7046	110267	112904	-	RP11-96L7.1	SMAD7	TGFBR1	CRCS3|MADH7|MADH8	AAT5|ACVRLK4|ALK-5|ALK5|ESS1|LDS1|LDS1A|LDS2A|MSSE|SKR4|TGFR-1|tbetaR-I	Co-localization	physical	Zhu L (2012)	23027871	9606	9606	Low Throughput	-	-	-	Smad7 increases colocalization of Tollip and constitutively active TbetaRI (caTbetaRI)	-	BIOGRID
723070	10210	3014	115505	109268	RP11-205M20.5	-	TOPORS	H2AFX	LUN|P53BP3|RP31|TP53BPL	H2A.X|H2A/X|H2AX	Affinity Capture-Western	physical	Seong KM (2012)	22972498	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
723072	3014	10210	109268	115505	-	RP11-205M20.5	H2AFX	TOPORS	H2A.X|H2A/X|H2AX	LUN|P53BP3|RP31|TP53BPL	Affinity Capture-Western	physical	Seong KM (2012)	22972498	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
723073	10210	3014	115505	109268	RP11-205M20.5	-	TOPORS	H2AFX	LUN|P53BP3|RP31|TP53BPL	H2A.X|H2A/X|H2AX	Biochemical Activity	physical	Seong KM (2012)	22972498	9606	9606	Low Throughput	-	Ubiquitination	-	-	-	BIOGRID
723074	10210	3014	115505	109268	RP11-205M20.5	-	TOPORS	H2AFX	LUN|P53BP3|RP31|TP53BPL	H2A.X|H2A/X|H2AX	Biochemical Activity	physical	Seong KM (2012)	22972498	9606	9606	Low Throughput	-	Sumoylation	-	-	-	BIOGRID
723106	120892	59	125700	106574	-	GIG46	LRRK2	ACTA2	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	AAT6|ACTSA|MYMY5	Affinity Capture-MS	physical	Meixner A (2011)	20876399	9606	9606	High Throughput	-	-	-	table 1.	-	BIOGRID
723869	3673	81858	109880	123608	-	PSEC0216	ITGA2	SHARPIN	BR|CD49B|GPIa|HPA-5|VLA-2|VLAA2	SIPL1	Affinity Capture-Western	physical	Rantala JK (2011)	21947080	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
723872	3673	81858	109880	123608	-	PSEC0216	ITGA2	SHARPIN	BR|CD49B|GPIa|HPA-5|VLA-2|VLAA2	SIPL1	Reconstituted Complex	physical	Rantala JK (2011)	21947080	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
723873	3673	3688	109880	109894	-	RP11-479G22.2	ITGA2	ITGB1	BR|CD49B|GPIa|HPA-5|VLA-2|VLAA2	CD29|FNRB|GPIIA|MDF2|MSK12|VLA-BETA|VLAB	Affinity Capture-Western	physical	Rantala JK (2011)	21947080	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
724512	2869	9221	109127	114654	RP11-714M16.1	-	GRK5	NOLC1	GPRK5	NOPP130|NOPP140|NS5ATP13|P130	Affinity Capture-MS	physical	Wu Z (2012)	22952844	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
724797	4087	6498	110262	112389	-	-	SMAD2	SKIL	JV18|JV18-1|MADH2|MADR2|hMAD-2|hSMAD2	SNO|SnoA|SnoI|SnoN	Affinity Capture-MS	physical	Brown KA (2008)	18729074	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
725145	6623	6532	112507	112423	-	-	SNCG	SLC6A4	BCSG1|SR	5-HTT|5-HTTLPR|5HTT|HTT|OCD1|SERT|SERT1|hSERT	Affinity Capture-Western	physical	Wersinger C (2009)	19429025	9606	9606	Low Throughput	-	-	-	figure 2.	-	BIOGRID
725146	6623	6532	112507	112423	-	-	SNCG	SLC6A4	BCSG1|SR	5-HTT|5-HTTLPR|5HTT|HTT|OCD1|SERT|SERT1|hSERT	Co-localization	physical	Wersinger C (2009)	19429025	9606	9606	Low Throughput	-	-	-	figure 2.	-	BIOGRID
725163	10952	57405	116152	121507	-	AD024	SEC61B	SPC25	-	SPBC25|hSpc25	Affinity Capture-Western	physical	Kalies KU (1998)	9585408	9606	9606	Low Throughput	-	-	-	proteins cross-linked	-	BIOGRID
725212	114815	6272	125367	112180	RP11-446H13.1	-	SORCS1	SORT1	hSorCS	Gp95|LDLCQ6|NT3	Reconstituted Complex	physical	Hermey G (2003)	12482870	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
725222	2932	6591	109187	112476	-	-	GSK3B	SNAI2	-	SLUG|SLUGH1|SNAIL2|WS2D	Biochemical Activity	physical	Wu ZQ (2012)	23011797	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
725223	6591	23028	112476	116667	-	RP1-184J9.1	SNAI2	KDM1A	SLUG|SLUGH1|SNAIL2|WS2D	AOF2|BHC110|KDM1|LSD1	Affinity Capture-Western	physical	Wu ZQ (2012)	23011797	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
725224	6591	3065	112476	109315	-	RP4-811H24.2	SNAI2	HDAC1	SLUG|SLUGH1|SNAIL2|WS2D	GON-10|HD1|RPD3|RPD3L1	Affinity Capture-Western	physical	Wu ZQ (2012)	23011797	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
725225	6591	1108	112476	107533	-	-	SNAI2	CHD4	SLUG|SLUGH1|SNAIL2|WS2D	CHD-4|Mi-2b|Mi2-BETA	Affinity Capture-Western	physical	Wu ZQ (2012)	23011797	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
725640	8751	3055	114287	109305	RP11-540D14.1	RP5-836N17.3	ADAM15	HCK	MDC15	JTK9|p59Hck|p61Hck	Reconstituted Complex	physical	Kaerkkaeinen S (2006)	16374509	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
725641	8751	3932	114287	110124	RP11-540D14.1	RP4-675E8.4	ADAM15	LCK	MDC15	IMD22|LSK|YT16|p56lck|pp58lck	Reconstituted Complex	physical	Kaerkkaeinen S (2006)	16374509	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
725642	8751	6714	114287	112592	RP11-540D14.1	RP5-823N20.1	ADAM15	SRC	MDC15	ASV|SRC1|c-SRC|p60-Src	Reconstituted Complex	physical	Kaerkkaeinen S (2006)	16374509	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
725643	8751	401548	114287	135142	RP11-540D14.1	RP11-408O19.4	ADAM15	SNX30	MDC15	ATG24A	Reconstituted Complex	physical	Kaerkkaeinen S (2006)	16374509	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
725644	8751	4867	114287	110927	RP11-540D14.1	-	ADAM15	NPHP1	MDC15	JBTS4|NPH1|SLSN1	Reconstituted Complex	physical	Kaerkkaeinen S (2006)	16374509	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
725645	8751	8874	114287	114393	RP11-540D14.1	RP11-494P5.1	ADAM15	ARHGEF7	MDC15	BETA-PIX|COOL-1|COOL1|Nbla10314|P50|P50BP|P85|P85COOL1|P85SPR|PAK3|PIXB	Reconstituted Complex	physical	Kaerkkaeinen S (2006)	16374509	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
725646	8751	4067	114287	110245	RP11-540D14.1	-	ADAM15	LYN	MDC15	JTK8|p53Lyn|p56Lyn	Reconstituted Complex	physical	Kaerkkaeinen S (2006)	16374509	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
725647	8751	7525	114287	113357	RP11-540D14.1	-	ADAM15	YES1	MDC15	HsT441|P61-YES|Yes|c-yes	Reconstituted Complex	physical	Kaerkkaeinen S (2006)	16374509	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
725648	8751	2534	114287	108810	RP11-540D14.1	RP1-66H14.1	ADAM15	FYN	MDC15	SLK|SYN|p59-FYN	Reconstituted Complex	physical	Kaerkkaeinen S (2006)	16374509	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
725649	8751	51429	114287	119535	RP11-540D14.1	RP11-266C7.10-001	ADAM15	SNX9	MDC15	SDP1|SH3PX1|SH3PXD3A|WISP	Reconstituted Complex	physical	Kaerkkaeinen S (2006)	16374509	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
725650	8751	9644	114287	115002	RP11-540D14.1	-	ADAM15	SH3PXD2A	MDC15	FISH|SH3MD1|TKS5	Reconstituted Complex	physical	Kaerkkaeinen S (2006)	16374509	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
725651	8751	29763	114287	118896	RP11-540D14.1	-	ADAM15	PACSIN3	MDC15	SDPIII	Reconstituted Complex	physical	Kaerkkaeinen S (2006)	16374509	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
