#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
STX11	ICAM1	9606.ENSP00000356540	9606.ENSP00000264832	0	0	0	0	0.133	0	0	0.416	0.472
THBS1	NFKBIA	9606.ENSP00000260356	9606.ENSP00000216797	0	0	0	0	0.226	0.098	0	0.250	0.430
THBS1	CCL2	9606.ENSP00000260356	9606.ENSP00000225831	0	0	0	0	0.194	0	0	0.693	0.742
THBS1	CCL5	9606.ENSP00000260356	9606.ENSP00000474412	0	0	0	0	0.056	0	0	0.398	0.408
THBS1	CSF1	9606.ENSP00000260356	9606.ENSP00000327513	0	0	0	0	0.128	0	0	0.358	0.416
THBS1	IL1A	9606.ENSP00000260356	9606.ENSP00000263339	0	0	0	0	0.067	0	0	0.419	0.434
THBS1	CXCL3	9606.ENSP00000260356	9606.ENSP00000296026	0	0	0	0	0.083	0	0	0.479	0.502
THBS1	TNF	9606.ENSP00000260356	9606.ENSP00000398698	0	0	0	0	0.083	0.071	0	0.532	0.567
THBS1	FOS	9606.ENSP00000260356	9606.ENSP00000306245	0	0	0	0	0.251	0.094	0	0.415	0.569
THBS1	IL1B	9606.ENSP00000260356	9606.ENSP00000263341	0	0	0	0	0.123	0	0	0.541	0.581
THBS1	H3C12	9606.ENSP00000260356	9606.ENSP00000352252	0	0	0	0	0	0.179	0.400	0.230	0.588
THBS1	CXCL5	9606.ENSP00000260356	9606.ENSP00000296027	0	0	0	0	0.083	0	0	0.580	0.598
THBS1	CXCL1	9606.ENSP00000260356	9606.ENSP00000379110	0	0	0	0	0.108	0	0	0.578	0.607
THBS1	ICAM1	9606.ENSP00000260356	9606.ENSP00000264832	0	0	0	0	0.081	0	0	0.656	0.670
THBS1	CXCL8	9606.ENSP00000260356	9606.ENSP00000306512	0	0	0	0	0.115	0	0	0.690	0.713
THBS1	PLAU	9606.ENSP00000260356	9606.ENSP00000361850	0	0	0	0	0.187	0.094	0	0.673	0.738
THBS1	ID1	9606.ENSP00000260356	9606.ENSP00000365280	0	0	0	0	0.061	0.071	0.900	0.566	0.957
THBS1	SDC4	9606.ENSP00000260356	9606.ENSP00000361818	0	0	0	0	0.102	0	0.900	0.773	0.977
TICAM1	NFKBIA	9606.ENSP00000248244	9606.ENSP00000216797	0	0	0	0	0.155	0.046	0	0.356	0.435
TICAM1	IRF1	9606.ENSP00000248244	9606.ENSP00000245414	0	0	0	0	0.176	0.150	0	0.323	0.484
TICAM1	C9orf24	9606.ENSP00000248244	9606.ENSP00000297623	0	0	0.248	0	0	0.235	0	0	0.400
TICAM1	IL1A	9606.ENSP00000248244	9606.ENSP00000263339	0	0	0	0	0.087	0	0	0.377	0.407
TICAM1	SOD2	9606.ENSP00000248244	9606.ENSP00000446252	0	0	0	0	0.132	0.429	0	0.051	0.489
TICAM1	IL1B	9606.ENSP00000248244	9606.ENSP00000263341	0	0	0	0	0.143	0	0	0.453	0.511
TICAM1	TNF	9606.ENSP00000248244	9606.ENSP00000398698	0	0	0	0	0.187	0	0	0.437	0.523
TICAM1	BIRC3	9606.ENSP00000248244	9606.ENSP00000263464	0	0	0	0	0.073	0.065	0.400	0.193	0.524
TICAM1	TNFAIP3	9606.ENSP00000248244	9606.ENSP00000481570	0	0	0	0	0.199	0.292	0	0.270	0.550
TICAM1	CCL5	9606.ENSP00000248244	9606.ENSP00000474412	0	0	0	0	0.056	0	0	0.593	0.599
TNF	CX3CL1	9606.ENSP00000398698	9606.ENSP00000006053	0	0	0	0	0.075	0.065	0	0.803	0.814
TNF	NFKBIA	9606.ENSP00000398698	9606.ENSP00000216797	0	0	0	0	0.338	0.292	0	0.937	0.967
TNF	CCL22	9606.ENSP00000398698	9606.ENSP00000219235	0	0	0	0	0.126	0	0.400	0.669	0.811
TNF	CSF3	9606.ENSP00000398698	9606.ENSP00000225474	0	0	0	0	0.167	0	0.400	0.907	0.949
TNF	CCL2	9606.ENSP00000398698	9606.ENSP00000225831	0	0	0	0	0.311	0	0.400	0.952	0.978
TNF	IL23A	9606.ENSP00000398698	9606.ENSP00000228534	0	0	0	0	0.144	0	0	0.624	0.664
TNF	IRF1	9606.ENSP00000398698	9606.ENSP00000245414	0	0	0	0	0.294	0	0	0.662	0.751
TNF	TICAM1	9606.ENSP00000398698	9606.ENSP00000248244	0	0	0	0	0.187	0	0	0.437	0.523
TNF	LIF	9606.ENSP00000398698	9606.ENSP00000249075	0	0	0	0	0.148	0	0.400	0.534	0.741
TNF	THBS1	9606.ENSP00000398698	9606.ENSP00000260356	0	0	0	0	0.083	0.071	0	0.532	0.567
TNF	IL1A	9606.ENSP00000398698	9606.ENSP00000263339	0	0	0	0	0.619	0	0.400	0.976	0.994
TNF	IL1B	9606.ENSP00000398698	9606.ENSP00000263341	0	0	0	0	0.616	0	0.400	0.993	0.998
TNF	BIRC3	9606.ENSP00000398698	9606.ENSP00000263464	0	0	0	0	0.161	0.510	0.500	0.849	0.964
TNF	ICAM1	9606.ENSP00000398698	9606.ENSP00000264832	0	0	0	0	0.255	0	0	0.929	0.944
TNF	DUSP2	9606.ENSP00000398698	9606.ENSP00000288943	0	0	0	0	0.266	0	0	0.265	0.437
TNF	CXCL3	9606.ENSP00000398698	9606.ENSP00000296026	0	0	0	0	0.235	0	0	0.605	0.685
TNF	CXCL5	9606.ENSP00000398698	9606.ENSP00000296027	0	0	0	0	0.146	0	0	0.683	0.717
TNF	CSF2	9606.ENSP00000398698	9606.ENSP00000296871	0	0	0	0	0.369	0	0.400	0.929	0.970
TNF	CXCL10	9606.ENSP00000398698	9606.ENSP00000305651	0	0	0	0	0.265	0	0.400	0.930	0.966
TNF	FOS	9606.ENSP00000398698	9606.ENSP00000306245	0	0	0	0	0.087	0	0	0.715	0.728
TNF	CXCL8	9606.ENSP00000398698	9606.ENSP00000306512	0	0	0	0	0.294	0	0.400	0.965	0.983
TNF	CXCL11	9606.ENSP00000398698	9606.ENSP00000306884	0	0	0	0	0.143	0	0	0.670	0.705
TNF	NFKBIZ	9606.ENSP00000398698	9606.ENSP00000325663	0	0	0	0	0.334	0	0	0.475	0.635
TNF	CSF1	9606.ENSP00000398698	9606.ENSP00000327513	0	0	0	0	0.126	0	0	0.781	0.801
TNF	STAT5A	9606.ENSP00000398698	9606.ENSP00000341208	0	0	0	0	0.149	0	0	0.629	0.671
TNF	CCL20	9606.ENSP00000398698	9606.ENSP00000351671	0	0	0	0	0.297	0.065	0.400	0.847	0.931
TNF	H3C12	9606.ENSP00000398698	9606.ENSP00000352252	0	0	0	0	0.076	0	0	0.699	0.710
TNF	PLAU	9606.ENSP00000398698	9606.ENSP00000361850	0	0	0	0	0.118	0.066	0	0.723	0.751
TNF	DKK1	9606.ENSP00000398698	9606.ENSP00000363081	0	0	0	0	0.054	0	0	0.505	0.511
TNF	HSPA1B	9606.ENSP00000398698	9606.ENSP00000364801	0	0	0	0	0.063	0	0	0.768	0.773
TNF	CD83	9606.ENSP00000398698	9606.ENSP00000368450	0	0	0	0	0.459	0	0	0.864	0.923
TNF	ETS1	9606.ENSP00000398698	9606.ENSP00000376436	0	0	0	0	0.072	0	0	0.419	0.438
TNF	CYP1A1	9606.ENSP00000398698	9606.ENSP00000378488	0	0	0	0	0.067	0	0	0.450	0.465
TNF	CXCL1	9606.ENSP00000398698	9606.ENSP00000379110	0	0	0	0	0.223	0	0.400	0.911	0.955
TNF	POTEF	9606.ENSP00000398698	9606.ENSP00000386786	0	0	0	0	0	0.045	0	0.507	0.509
TNF	CFB	9606.ENSP00000398698	9606.ENSP00000416561	0	0	0	0	0.054	0.066	0	0.382	0.406
TNF	ADM	9606.ENSP00000398698	9606.ENSP00000436607	0	0	0	0	0.049	0	0	0.448	0.452
TNF	PTAFR	9606.ENSP00000398698	9606.ENSP00000442658	0	0	0	0	0.144	0	0	0.399	0.464
TNF	TNFAIP2	9606.ENSP00000398698	9606.ENSP00000452634	0	0	0	0	0.159	0	0	0.555	0.609
TNF	SOD2	9606.ENSP00000398698	9606.ENSP00000446252	0	0	0	0	0.070	0	0	0.599	0.611
TNF	TNFSF14	9606.ENSP00000398698	9606.ENSP00000469049	0	0	0	0.659	0.139	0	0.500	0.204	0.627
TNF	LTB	9606.ENSP00000398698	9606.ENSP00000410481	0	0	0	0.659	0.253	0	0.500	0.279	0.707
TNF	CXCL2	9606.ENSP00000398698	9606.ENSP00000427279	0	0	0	0	0.292	0	0.400	0.844	0.928
TNF	CCL5	9606.ENSP00000398698	9606.ENSP00000474412	0	0	0	0	0.202	0	0.400	0.924	0.960
TNF	CCL4	9606.ENSP00000398698	9606.ENSP00000482259	0	0	0	0	0.446	0	0.400	0.909	0.967
TNF	TNFAIP3	9606.ENSP00000398698	9606.ENSP00000481570	0	0	0	0	0.479	0.994	0.500	0.664	0.999
TNFAIP2	NFKBIA	9606.ENSP00000452634	9606.ENSP00000216797	0	0	0	0	0.186	0.045	0	0.321	0.426
TNFAIP2	IL1B	9606.ENSP00000452634	9606.ENSP00000263341	0	0	0	0	0.198	0	0	0.560	0.632
TNFAIP2	ICAM1	9606.ENSP00000452634	9606.ENSP00000264832	0	0	0	0	0.335	0	0	0.241	0.474
TNFAIP2	NFKBIZ	9606.ENSP00000452634	9606.ENSP00000325663	0	0	0	0	0.127	0.045	0	0.349	0.409
TNFAIP2	TNF	9606.ENSP00000452634	9606.ENSP00000398698	0	0	0	0	0.159	0	0	0.555	0.609
TNFAIP2	TNFAIP3	9606.ENSP00000452634	9606.ENSP00000481570	0	0	0	0	0.147	0	0	0.535	0.586
TNFAIP3	CX3CL1	9606.ENSP00000481570	9606.ENSP00000006053	0	0	0	0	0.083	0	0	0.394	0.420
TNFAIP3	NFKBIA	9606.ENSP00000481570	9606.ENSP00000216797	0	0	0	0	0.529	0.049	0	0.733	0.870
TNFAIP3	CCL2	9606.ENSP00000481570	9606.ENSP00000225831	0	0	0	0	0.215	0	0	0.461	0.558
TNFAIP3	IRF1	9606.ENSP00000481570	9606.ENSP00000245414	0	0	0	0	0.349	0	0	0.460	0.634
TNFAIP3	TICAM1	9606.ENSP00000481570	9606.ENSP00000248244	0	0	0	0	0.199	0.292	0	0.270	0.550
TNFAIP3	IL1A	9606.ENSP00000481570	9606.ENSP00000263339	0	0	0	0	0.206	0.071	0	0.509	0.606
TNFAIP3	IL1B	9606.ENSP00000481570	9606.ENSP00000263341	0	0	0	0	0.457	0.095	0	0.593	0.782
TNFAIP3	BIRC3	9606.ENSP00000481570	9606.ENSP00000263464	0	0	0	0	0.487	0.292	0.500	0.595	0.916
TNFAIP3	ICAM1	9606.ENSP00000481570	9606.ENSP00000264832	0	0	0	0	0.456	0	0	0.456	0.691
TNFAIP3	DUSP2	9606.ENSP00000481570	9606.ENSP00000288943	0	0	0	0	0.328	0	0	0.325	0.527
TNFAIP3	CXCL3	9606.ENSP00000481570	9606.ENSP00000296026	0	0	0	0	0.360	0	0	0.399	0.599
TNFAIP3	CSF2	9606.ENSP00000481570	9606.ENSP00000296871	0	0	0	0	0.149	0	0	0.358	0.430
TNFAIP3	CXCL10	9606.ENSP00000481570	9606.ENSP00000305651	0	0	0	0	0.219	0	0	0.445	0.548
TNFAIP3	FOS	9606.ENSP00000481570	9606.ENSP00000306245	0	0	0	0	0.167	0	0	0.366	0.450
TNFAIP3	CXCL8	9606.ENSP00000481570	9606.ENSP00000306512	0	0	0	0	0.490	0	0	0.509	0.738
TNFAIP3	NFKBIZ	9606.ENSP00000481570	9606.ENSP00000325663	0	0	0	0	0.515	0.049	0	0.577	0.788
TNFAIP3	CCL20	9606.ENSP00000481570	9606.ENSP00000351671	0	0	0	0	0.478	0	0	0.447	0.698
TNFAIP3	CD83	9606.ENSP00000481570	9606.ENSP00000368450	0	0	0	0	0.437	0	0	0.311	0.595
TNFAIP3	ETS1	9606.ENSP00000481570	9606.ENSP00000376436	0	0	0	0	0.150	0	0	0.348	0.422
TNFAIP3	CXCL1	9606.ENSP00000481570	9606.ENSP00000379110	0	0	0	0	0.362	0	0	0.433	0.622
TNFAIP3	TNF	9606.ENSP00000481570	9606.ENSP00000398698	0	0	0	0	0.479	0.994	0.500	0.664	0.999
TNFAIP3	CXCL2	9606.ENSP00000481570	9606.ENSP00000427279	0	0	0	0	0.482	0	0	0.479	0.718
TNFAIP3	SOD2	9606.ENSP00000481570	9606.ENSP00000446252	0	0	0	0	0.248	0	0	0.337	0.480
TNFAIP3	TNFAIP2	9606.ENSP00000481570	9606.ENSP00000452634	0	0	0	0	0.147	0	0	0.535	0.586
TNFAIP3	CCL5	9606.ENSP00000481570	9606.ENSP00000474412	0	0	0	0	0.214	0	0	0.394	0.503
TNFAIP3	CCL4	9606.ENSP00000481570	9606.ENSP00000482259	0	0	0	0	0.242	0	0	0.370	0.502
TNFSF14	BIRC3	9606.ENSP00000469049	9606.ENSP00000263464	0	0	0	0	0.080	0	0.500	0.165	0.582
TNFSF14	TNF	9606.ENSP00000469049	9606.ENSP00000398698	0	0	0	0.659	0.139	0	0.500	0.204	0.627
TNFSF14	LTB	9606.ENSP00000469049	9606.ENSP00000410481	0	0	0	0.622	0.133	0.322	0.400	0.375	0.750
