Id,Type
Stunned Myocardium,Disease
Liver and Intrahepatic Biliary Tract Carcinoma,Disease
Tumor necrosis factor receptor 1 associated periodic syndrome ORPHA:32960,Disease
Cocaine-Related Disorders,Disease
Hyperoxia,Disease
Diabetes Mellitus Ketosis-Prone,Disease
Thanatophoric dysplasia type 2 ORPHA:93274,Disease
Retinal Degeneration,Disease
Adenoma Basal Cell,Disease
AIDS-Related Non-Hodgkin Lymphoma,Disease
Vibratory urticaria ORPHA:493342,Disease
Otitis Media,Disease
Vaccinia virus chemokine binding protein (gene: C23L),Pathogen
Reproductive tract infection,Disease
Esophageal Stricture,Disease
Human enterovirus 94 VP2,Pathogen
Thyroid Neoplasm,Disease
Bradycardia,Disease
Inherited Creutzfeldt-Jakob disease ORPHA:282166,Disease
Human rhinovirus B3 1D (VP1),Pathogen
PARKINSON DISEASE LATE-ONSET,Disease
Human rhinovirus A40 1D,Pathogen
Rickettsia Infections,Disease
COFS syndrome ORPHA:1466,Disease
Psychiatric symptom,Disease
Neuralgia Iliohypogastric Nerve,Disease
Schistosomiasis japonica,Disease
Cardiomyopathy,Disease
Enteritis,Disease
Primary angle-closure glaucoma,Disease
Neoplasms Experimental,Disease
Preauricular Fistulae Congenital,Disease
Insulin resistance syndrome,Disease
Histiocytic Necrotizing Lymphadenitis,Disease
Human rhinovirus B5 1C,Pathogen
Stage III Colon Cancer AJCC v7,Disease
Malignant neoplasm of urinary bladder,Disease
Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,Disease
Hepacivirus C E2 protein,Pathogen
Carcinoma of lung,Disease
Leukemia Large Granular Lymphocytic,Disease
Parasitic infection,Disease
Gastric lymphoma,Disease
ovarian neoplasm,Disease
Invasive Fungal Infections,Disease
Infantile spasms-psychomotor retardation-progressive brain atrophy-basal ganglia disease syndrome ORPHA:263410,Disease
Frontotemporal dementia,Disease
Spermatogenic Failure,Disease
Acute Coronary Syndrome,Disease
HEMOCHROMATOSIS TYPE 1,Disease
Upper Respiratory Infections,Disease
Adenoma,Disease
Ankylosing spondylitis,Disease
Sezary syndrome ORPHA:3162,Disease
Neuroendocrine Tumors,Disease
Autosomal recessive mendelian susceptibility to mycobacterial diseases due to partial JAK1 deficiency ORPHA:574957,Disease
Pyothorax-Associated Lymphoma,Disease
Human rhinovirus A24 1C,Pathogen
Muscular Dystrophies Limb-Girdle,Disease
Chronic neutropenia,Disease
Sagiyama virus full_polyprotein 1..1253 (gene: C-E3-E2-6K-E1),Pathogen
Brain hemorrhage,Disease
Norovirus Hu/GII-4/CGMH17/2007/TW major viral capsid protein (gene: VP1),Pathogen
Idiopathic ventricular fibrillation non Brugada type ORPHA:228140,Disease
Echovirus E17 VP1,Pathogen
Cercopithecine betaherpesvirus 5 chemokine vCXCL7 (gene: UL146D),Pathogen
Louping ill virus envelope protein,Pathogen
leukemia,Disease
Human rhinovirus A60 1C,Pathogen
Cowpox virus CPXV014 protein (gene: CPXV014 CDS),Pathogen
Osteogenesis Imperfecta,Disease
Antisocial behavior,Disease
Enterovirus B106 full_polyprotein 1..2192,Pathogen
Human rhinovirus B84 1D,Pathogen
Vertiginous seizure,Disease
Autosomal dominant dopa-responsive dystonia ORPHA:98808,Disease
Familial Hemiplegic Migraine,Disease
Mesenchymal Cell Neoplasm,Disease
Intestinal Graft Versus Host Disease,Disease
Hypofibrinogenemia,Disease
Persistent polyclonal B-cell lymphocytosis ORPHA:300324,Disease
Birth Weight,Disease
Seasonal Affective Disorder,Disease
TNFSF14,Gene
Senile Plaques,Disease
Congenital factor V deficiency ORPHA:326,Disease
Enterovirus 71 infection,Disease
Pancreatitis Chronic,Disease
Human rhinovirus A50 1C,Pathogen
Familial multiple trichoepitheliomata,Disease
BDKRB2,Gene
Postpartum Thyroiditis,Disease
Chondrodysplasia,Disease
Eczema,Disease
Echovirus E27 VP1,Pathogen
Platybasia,Disease
Human betaherpesvirus 6B glycoprotein (gene: U85),Pathogen
Stickler syndrome type 1,Disease
Lennox-Gastaut syndrome ORPHA:2382,Disease
Human gammaherpesvirus 8 K4.1 (gene: K4.1),Pathogen
Acute intermittent porphyria ORPHA:79276,Disease
Antiphospholipid Syndrome,Disease
Idiopathic urticaria,Disease
Sea-blue histiocytosis ORPHA:158029,Disease
Adult Acute Myeloblastic Leukemia,Disease
Disorder of vein,Disease
Destructive Arthritis,Disease
Cognition Disorders,Disease
Toxoplasmosis Congenital,Disease
Kyphoscoliosis-lateral tongue atrophy-hereditary spastic paraplegia syndrome ORPHA:496689,Disease
Pemphigus,Disease
Hemicrania,Disease
Rhinovirus B48 1B (VP2),Pathogen
Diabetic Polyneuropathies,Disease
Cowpox virus VHR1 or CPXV025 protein (gene: VHR1),Pathogen
Ablepharon macrostomia syndrome ORPHA:920,Disease
Childhood asthma,Disease
Degenerative polyarthritis,Disease
Non-Convulsive Status Epilepticus,Disease
Coxsackievirus A13 3d,Pathogen
Asymptomatic human immunodeficiency virus infection,Disease
Human mastadenovirus A E3 CR1-beta1,Pathogen
Abnormal behavior,Disease
Human adenovirus Chiba_E086/2012 fiber (gene: L5),Pathogen
Carcinoid tumor no ICD-O subtype,Disease
Refractory anemia with excess blasts in transformation (clinical),Disease
Molluscum contagiosum virus subtype 1 MC148R (gene: MC148R),Pathogen
Ganglioneuroma,Disease
Extranodal marginal zone B-cell lymphoma,Disease
Primary lateral sclerosis ORPHA:35689,Disease
Erythema,Disease
Chronic Fatigue Syndrome,Disease
Relapsing Fever,Disease
Paranoid Schizophrenia,Disease
Acute Myeloid Leukemia M1,Disease
Acute Kidney Insufficiency,Disease
CSF Pleocytosis,Disease
LIMB-MAMMARY SYNDROME,Disease
Cholecystolithiasis,Disease
Human rhinovirus A44 1D (VP1),Pathogen
Human adenovirus 5 fiber,Pathogen
HIV Coinfection,Disease
Coinfection,Disease
Middle Cerebral Artery Occlusion,Disease
Recurrent Brain Neoplasm,Disease
Asymptomatic bacteriuria,Disease
Benign Prostatic Hyperplasia,Disease
Monocytic leukemia,Disease
Horsepox virus HSPV033b (Ankyrin repeats),Pathogen
Plasma Cell Neoplasm,Disease
Hypoglycemia,Disease
Giant cell glioblastoma ORPHA:251579,Disease
Histiocytosis Haematophagic,Disease
Ulcerative Colitis,Disease
Carcinoma breast stage IV,Disease
Pointed tooth,Disease
Monkeypox virus chemokine-binding protein,Pathogen
Cercopithecine betaherpesvirus 5 chemokine vCXCL9 (gene: UL146F),Pathogen
RND1,Gene
Uremia,Disease
Birt-Hogg-Dube syndrome ORPHA:122,Disease
Enterovirus H capsid protein VP2,Pathogen
colon cancer liver metastasis,Disease
Reactive Hyperemia,Disease
Coxsackievirus A2 full_polyprotein 1..2190,Pathogen
Toxoplasmosis,Disease
Monkeypox virus bifunctional hemagglutinin/type-I membrane glycoprotein,Pathogen
Vitiligo,Disease
Peripheral demyelinating neuropathy-central dysmyelinating leukodystrophy-Waardenburg syndrome-Hirschsprung disease ORPHA:163746,Disease
Oral Submucous Fibrosis,Disease
Tritanopia ORPHA:88629,Disease
Head and Neck Neoplasms,Disease
Lichen Planus,Disease
Ataxia,Disease
Human adenovirus 21a fiber protein (gene: L5),Pathogen
Transient ischemia,Disease
Cerebellar Atrophy,Disease
Other ureteric obstruction,Disease
Stomatitis,Disease
Cleft palate isolated,Disease
Norovirus Hu/Norwalk/10247/2009/VNM capsid protein VP1 (gene: VP1),Pathogen
Human rhinovirus A66 1D,Pathogen
Hypermethioninemia due to glycine N-methyltransferase deficiency ORPHA:289891,Disease
Sleep Apnea Mixed Central and Obstructive,Disease
Nail-patella-like renal disease ORPHA:2613,Disease
Head And Neck Neoplasms,Disease
Cowpox virus CPXV011 protein (gene: CPXV011 CDS),Pathogen
Ovarian Epithelial Carcinoma,Disease
HIV-1 infection,Disease
Hashimoto's encephalitis,Disease
Human cosavirus E 2C,Pathogen
Echovirus E26 VP1,Pathogen
Gaucher disease type 3 ORPHA:77261,Disease
Restless Legs Syndrome,Disease
Convulsions,Disease
Cardiac defects,Disease
EAST syndrome ORPHA:199343,Disease
X-linked severe congenital neutropenia ORPHA:86788,Disease
Tumor-Associated Vasculature,Disease
Acquired Hypogammaglobulinemia,Disease
Salivary duct carcinoma,Disease
Listeriosis,Disease
MPDU1-CDG ORPHA:79323,Disease
Niemann-Pick disease type C severe early infantile neurologic onset ORPHA:216975,Disease
Myopia,Disease
Spondyloepimetaphyseal dysplasia congenita Strudwick type ORPHA:93346,Disease
Bloom Syndrome,Disease
Duchenne Muscular Dystrophy,Disease
Norovirus Hu/GII-4/CGMH24/2010/TW major viral capsid protein (gene: VP1),Pathogen
Acute otitis media,Disease
Infantile neuronal ceroid lipofuscinosis,Disease
Pulmonary Edema,Disease
Flushing,Disease
Norovirus Hu/GII-4/CUK-3/2008/KR capsid protein,Pathogen
Peritoneal adhesion,Disease
Chronic active hepatitis,Disease
Urgency of micturition,Disease
NUAK2,Gene
Sickle Cell Trait,Disease
Granulomatous disorder,Disease
Malignant neoplasm of skin,Disease
Cerebral Cortical Atrophy,Disease
CXCL8,Gene
Esophageal Stenosis,Disease
Cirrhosis,Disease
Hereditary diffuse gastric cancer ORPHA:26106,Disease
Sweating,Disease
Aichi virus 1 VP3,Pathogen
Cryptorchidism,Disease
Colonic Neoplasms,Disease
Drug Allergy,Disease
Sparse hair,Disease
Hodgkin Lymphoma,Disease
Sialuria ORPHA:3166,Disease
Isolated bone marrow mastocytosis ORPHA:158778,Disease
Crohn's disease of the ileum,Disease
Camptodactyly-tall stature-scoliosis-hearing loss syndrome ORPHA:85164,Disease
Delirium,Disease
Norovirus Hu/GII-4/CGMH09/2006/TW major viral capsid protein (gene: VP1),Pathogen
Granuloma Annulare,Disease
Vaccinia virus secreted TNF-receptor-like protein (gene: A53R),Pathogen
Human rhinovirus A62 1D,Pathogen
IIeocolitis,Disease
Human rhinovirus A53 1B (VP2),Pathogen
Chordoma,Disease
Myocardial Failure,Disease
Gastrointestinal Stromal Tumors,Disease
Enterovirus A VP2 (1B),Pathogen
Primary ciliary dyskinesia ORPHA:244,Disease
Liver Failure Acute,Disease
Viremia,Disease
Nail-patella syndrome ORPHA:2614,Disease
Completed Suicide,Disease
Meningococcemia,Disease
Non-specific early-onset epileptic encephalopathy ORPHA:442835,Disease
Neoplasm Of Head,Disease
Human rhinovirus A7 1B,Pathogen
Seizures Somatosensory,Disease
Alagille syndrome due to a JAG1 point mutation ORPHA:261619,Disease
Echovirus E11 1B(VP2),Pathogen
Ataxias Hereditary,Disease
Astrocytoma low grade,Disease
Gastric Cardia Carcinoma,Disease
Human adenovirus 28 fiber,Pathogen
Enterovirus C109 VP2,Pathogen
Urticaria,Disease
Stage 0 Breast Carcinoma,Disease
Nephritis,Disease
Henoch-Schoenlein Purpura,Disease
Hepatitis B Chronic,Disease
Cytosolic phospholipase-A2 alpha deficiency associated bleeding disorder ORPHA:477787,Disease
Human rhinovirus A58 1C,Pathogen
Dysferlin-related  limb-girdle muscular dystrophy R2 ORPHA:268,Disease
Mucopolysaccharidosis type 6 rapidly progressing ORPHA:276212,Disease
Neonatal alloimmune neutropenia ORPHA:464370,Disease
Thrombus,Disease
Ulcer,Disease
DEDD2,Gene
Ectromelia virus ERPV IL-1 beta receptor,Pathogen
Coxsackievirus A14 full_polyprotein 1..2192,Pathogen
Brachydactyly type E ORPHA:93387,Disease
Excessive daytime somnolence,Disease
Syringomyelia,Disease
Hypertrophy of supraorbital ridge,Disease
Epilepsy Lateral Temporal,Disease
Autoimmune Thyroiditis,Disease
Pre B-cell acute lymphoblastic leukemia,Disease
High myopia-sensorineural deafness syndrome ORPHA:363396,Disease
Hypochondroplasia ORPHA:429,Disease
Bladder Neoplasm,Disease
Human adenovirus 66 fiber protein (gene: L5),Pathogen
Superinfection,Disease
Lichen Planus Oral,Disease
Chronic myocardial ischemia,Disease
Malignant neoplasm of stomach stage IV,Disease
Axonal neuropathy,Disease
Mitochondrial Electron Transport Chain Deficiencies,Disease
Schistosomiasis,Disease
Intellectual disability Birk-Barel type ORPHA:166108,Disease
Stage IV Colorectal Cancer AJCC v7,Disease
Cherubism,Disease
Dissociative Amnesia,Disease
Echovirus E16 2C,Pathogen
Human rhinovirus A10 1C,Pathogen
Leprosy Paucibacillary,Disease
HLA-L,Gene
Human rhinovirus A100 1B,Pathogen
Immune Reconstitution Inflammatory Syndrome,Disease
Familial partial lipodystrophy Dunnigan type ORPHA:2348,Disease
Bone pain,Disease
Idiopathic Nephrotic Syndrome,Disease
Mouth Neoplasms,Disease
Complete hydatidiform mole ORPHA:254688,Disease
Prostatic Intraepithelial Neoplasias,Disease
Waldenstrom Macroglobulinemia,Disease
Endometrioid carcinoma ovary,Disease
Acute periodontitis,Disease
NON RARE IN EUROPE: Primary adult open-angle glaucoma ORPHA:353225,Disease
Cowpox virus CPXV177 protein (gene: CPXV177 CDS),Pathogen
Tumors of Adrenal Cortex,Disease
Primary myelofibrosis ORPHA:824,Disease
Human rhinovirus A19 1D,Pathogen
Pediatric hepatocellular carcinoma ORPHA:33402,Disease
Norovirus Hu/Norwalk/10051/2009/VNM capsid protein VP1 (gene: VP1),Pathogen
Bradykinesia,Disease
Addictive Behavior,Disease
Acute Lung Injury,Disease
Murray Valley encephalitis virus core protein C,Pathogen
IL23A,Gene
Neoplasms Therapy-Associated,Disease
Autoimmune Diabetes,Disease
Difficulties with night vision,Disease
Craniorachischisis,Disease
Elastosis perforans serpiginosa,Disease
Mumps virus phoshoprotein (gene: V/P),Pathogen
Muscular Dystrophy,Disease
Lung Diseases,Disease
Frontal Fibrosing Alopecia,Disease
Sweet syndrome ORPHA:3243,Disease
Joint Tuberculosis,Disease
Seizures Auditory,Disease
Trisomy,Disease
Glycogen storage disease due to glycogen branching enzyme deficiency adult neuromuscular form ORPHA:308712,Disease
MILES-CARPENTER X-LINKED MENTAL RETARDATION SYNDROME,Disease
Vaccinia virus Ankara 67.9k ankyrin repeat protein,Pathogen
Placenta Disorders,Disease
Cervical Intraepithelial Neoplasia,Disease
Acanthamoeba Keratitis,Disease
Autoimmune Lymphoproliferative Syndrome,Disease
Stroke,Disease
Human rhinovirus A21 1C,Pathogen
Varicocele,Disease
Mucocutaneous Lymph Node Syndrome,Disease
stage non-small cell lung cancer,Disease
1p21.3 microdeletion syndrome ORPHA:293948,Disease
Silicosis,Disease
Drug habituation,Disease
Vaccinia virus ankyrin-like protein (gene: C9L),Pathogen
HIV encephalitis,Disease
Viral meningitis,Disease
Amnesia,Disease
Human rhinovirus B42 1D,Pathogen
Memory Loss,Disease
Monkeypox virus Zaire-96-I-16 Tumor necrosis Factor-receptor like protein (gene: K1R),Pathogen
Malocclusion,Disease
Autoimmune thyroid disease,Disease
Echinococcosis,Disease
Plaque-form urticaria pigmentosa ORPHA:158769,Disease
Niemann-Pick disease type C late infantile neurologic onset ORPHA:216978,Disease
Non-alcoholic Fatty Liver Disease,Disease
Deep Vein Thrombosis,Disease
Human betaherpesvirus 5 membrane protein UL6 (gene: UL6),Pathogen
Venous retinal branch occlusion,Disease
Coughing,Disease
Cosavirus JMY-2014 full_polyprotein 1..2119,Pathogen
Enterovirus C protein 3CD,Pathogen
Marinesco-Sjogren syndrome,Disease
Human adenovirus 56 fiber protein (gene: L5),Pathogen
Diffuse Large B-Cell Lymphoma,Disease
Subcapsular Cataract,Disease
Kearns Sayre Syndrome,Disease
Hemiplegia,Disease
Vaccinia virus TNF-alpha-receptor-like protein (gene: C22L),Pathogen
Retinal vasculopathy with cerebral leukoencephalopathy and systemic manifestations ORPHA:247691,Disease
Recurrent urinary tract infection,Disease
Polyarthritis,Disease
Melancholia,Disease
Generalized Anxiety Disorder,Disease
Asthma attack,Disease
Congenital Hypothyroidism,Disease
Rat Insulinoma,Disease
Chronic mucocutaneous candidiasis ORPHA:1334,Disease
Cancer of Nasopharynx,Disease
Memory Disorder Semantic,Disease
Polycystic Kidney Autosomal Dominant,Disease
Respiratory Failure,Disease
Transient Ischemic Attack Anterior Circulation,Disease
Developmental and speech delay due to SOX5 deficiency ORPHA:313892,Disease
Thyroid Nodule,Disease
Friend leukemia,Disease
Frequent nosebleeds,Disease
Non-Hodgkin Lymphoma,Disease
Progressive symmetric erythrokeratodermia ORPHA:316,Disease
Cercopithecine betaherpesvirus 5 membrane protein US27B (gene: US27B),Pathogen
CAMK1G,Gene
Long QT Syndrome,Disease
Lymphedema-distichiasis syndrome ORPHA:33001,Disease
Class III malocclusion,Disease
Echovirus E6 VP1,Pathogen
Mild cognitive disorder,Disease
Human rhinovirus A24 1B,Pathogen
Central Nervous System Infection,Disease
Kyphosis-lateral tongue atrophy-myofibrillar myopathy syndrome ORPHA:496686,Disease
Pulmonary Hypertension,Disease
Carcinogenesis,Disease
HSPH1,Gene
Cavitation,Disease
FOS,Gene
Coxsackievirus A8 VP1 protein,Pathogen
Impaired glucose tolerance,Disease
Meningitis Bacterial,Disease
HETEROTAXY VISCERAL 2 AUTOSOMAL,Disease
Myeloid Leukemia Chronic,Disease
Mood Swings,Disease
DOORS syndrome ORPHA:79500,Disease
Hermansky-Pudlak syndrome type 8 ORPHA:231537,Disease
Zinc deficiency,Disease
Juvenile Arthritis,Disease
Echovirus E25 VP2,Pathogen
Acute intermittent porphyria,Disease
Coronavirus Infections,Disease
Bacterial sepsis,Disease
Kindler epidermolysis bullosa ORPHA:2908,Disease
Renal carcinoma,Disease
Fibrosis Liver,Disease
Hepatic Encephalopathy,Disease
Pulmonary Venous Return Anomaly,Disease
Situs inversus totalis ORPHA:101063,Disease
Machado-Joseph Disease,Disease
Squamous cell carcinoma of the larynx ORPHA:494550,Disease
Chronic gastritis,Disease
Slender long bone,Disease
Obsessive compulsive behavior,Disease
Primary infection NOS,Disease
Human adenovirus 46 fiber,Pathogen
Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis,Disease
Splenic Marginal Zone B-Cell Lymphoma,Disease
NON RARE IN EUROPE: Trimethylaminuria ORPHA:35056,Disease
Open Angle Glaucoma,Disease
Andersen-Tawil syndrome ORPHA:37553,Disease
Autoimmune enteropathy and endocrinopathy-susceptibility to chronic infections syndrome ORPHA:391487,Disease
Pseudohyperkalemia Cardiff,Disease
Corneal pannus,Disease
Short middle phalanx of finger,Disease
Colorectal cancer metastatic,Disease
Coxsackievirus A1 VP2,Pathogen
West Nile viral infection,Disease
Secondary malignant neoplasm of pancreas,Disease
Human enterovirus C117 VP3,Pathogen
Stomach Diseases,Disease
Carotid Atherosclerosis,Disease
Pycnodysostosis ORPHA:763,Disease
Dyschezia,Disease
Intermediate Grade Lymphoma,Disease
Rett Syndrome,Disease
Combined immunodeficiency due to OX40 deficiency ORPHA:431149,Disease
Human rhinovirus A19 1C,Pathogen
Single Seizure,Disease
Camurati-Engelmann Syndrome,Disease
Orf virus ORF123 ankyrin repeat protein,Pathogen
Refractory cancer,Disease
Charcot-Marie-Tooth disease type 1D ORPHA:101084,Disease
Anxiety neurosis (finding),Disease
Proliferative vitreoretinopathy,Disease
Neurodegenerative syndrome due to cerebral folate transport deficiency ORPHA:217382,Disease
Upper Aerodigestive Tract Neoplasms,Disease
Tophus,Disease
Glossitis Benign Migratory,Disease
Horsepox virus HSPV164 (Profilin),Pathogen
Bone Diseases Developmental,Disease
Lofgrens syndrome,Disease
Combined immunodeficiency due to CD70 deficiency ORPHA:538958,Disease
Neutral lipid storage disease with ichthyosis ORPHA:98907,Disease
Norovirus Hu/GII.4/Doonside/NSW536I/2011/AU VP1,Pathogen
Human rhinovirus A88 1C (VP3),Pathogen
Osteoarthritis of hip,Disease
Idiopathic crescentic glomerulonephritis,Disease
RASL11B,Gene
Corneal infection,Disease
Neuroepithelioma Peripheral,Disease
Norovirus Hu/GII.4/NIHIC11.3/2013/USA capsid protein VP1 (gene: VP1),Pathogen
